from_country_iso3,to_country_iso3,vessel_class,year,emissions_co2_mt,n_unique_trips
ARG,GHA,cargo.general,2018,598.012287,1
ARG,GHA,cargo.general,2019,601.102762,1
ARG,GHA,cargo.general,2024,1104.04844,2
ARG,GHA,seismic_vessel,2025,2115.98002,2
ARG,GHA,tanker.chemical,2025,1403.20714,1
ARG,GHA,tanker.liquefied_gas,2017,7940.3646,2
ARG,GHA,tanker.liquefied_gas,2018,3088.91091,2
ARG,GHA,tanker.liquefied_gas,2020,1635.15703,1
ARG,GHA,tanker.liquefied_gas,2024,825.451643,1
ARG,GHA,tanker.oil,2023,1430.8032,1
ARG,GHA,tug,2017,1024.9558,1
ARG,GIB,cargo.bulk_carrier,2017,175211.449,162
ARG,GIB,cargo.bulk_carrier,2018,124418.479,119
ARG,GIB,cargo.bulk_carrier,2019,110736.284,110
ARG,GIB,cargo.bulk_carrier,2020,77707.287,76
ARG,GIB,cargo.bulk_carrier,2021,87921.0491,77
ARG,GIB,cargo.bulk_carrier,2022,64589.982,60
ARG,GIB,cargo.bulk_carrier,2023,57352.9107,56
ARG,GIB,cargo.bulk_carrier,2024,84942.7511,83
ARG,GIB,cargo.bulk_carrier,2025,108269.649,109
ARG,GIB,cargo.container,2017,1263.13011,1
ARG,GIB,cargo.general,2017,7793.72281,9
ARG,GIB,cargo.general,2018,4201.02046,5
ARG,GIB,cargo.general,2019,2309.05669,3
ARG,GIB,cargo.general,2020,3626.96279,4
ARG,GIB,cargo.general,2021,1574.0767,2
ARG,GIB,cargo.general,2022,1483.85253,2
ARG,GIB,cargo.general,2023,2066.26355,2
ARG,GIB,cargo.general,2025,3091.72396,4
ARG,GIB,container_reefer,2017,1246.79296,1
ARG,GIB,container_reefer,2018,1626.82238,1
ARG,GIB,seismic_vessel,2020,1779.94732,1
ARG,GIB,specialized_reefer,2020,1297.07107,1
ARG,GIB,tanker.chemical,2017,6265.90942,5
ARG,GIB,tanker.chemical,2018,4633.26083,5
ARG,GIB,tanker.chemical,2019,9655.02563,8
ARG,GIB,tanker.chemical,2020,8873.89267,7
ARG,GIB,tanker.chemical,2021,7012.59357,6
ARG,GIB,tanker.chemical,2022,6158.19712,5
ARG,GIB,tanker.chemical,2023,7752.41218,6
ARG,GIB,tanker.chemical,2024,2305.75151,2
ARG,GIB,tanker.chemical,2025,4517.48511,5
ARG,GIB,tanker.liquefied_gas,2017,2361.56501,2
ARG,GIB,tanker.liquefied_gas,2018,1978.54844,1
ARG,GIB,tanker.liquefied_gas,2020,2963.52894,1
ARG,GIB,tanker.liquefied_gas,2022,6383.59646,1
ARG,GIB,tanker.oil,2017,6433.06158,4
ARG,GIB,tanker.oil,2018,2647.74754,2
ARG,GIB,tanker.oil,2019,1629.2017,2
ARG,GIB,tanker.oil,2021,1408.21965,1
ARG,GIB,tanker.oil,2022,3853.77355,4
ARG,GIB,tanker.oil,2023,2293.02151,2
ARG,GIN,cargo.bulk_carrier,2019,19.0932622,1
ARG,GIN,cargo.bulk_carrier,2021,1478.78133,2
ARG,GIN,cargo.bulk_carrier,2022,1052.27692,2
ARG,GIN,cargo.bulk_carrier,2024,565.041746,1
ARG,GIN,tanker.chemical,2025,935.611763,1
ARG,GLP,tanker.chemical,2017,101.235407,1
ARG,GMB,cargo.bulk_carrier,2022,574.436058,1
ARG,GNQ,tanker.chemical,2023,1012.19056,1
ARG,GNQ,tanker.liquefied_gas,2017,19299.4681,6
ARG,GNQ,tanker.liquefied_gas,2020,2547.00888,1
ARG,GNQ,tanker.liquefied_gas,2021,10820.1957,2
ARG,GNQ,tanker.liquefied_gas,2022,7363.8384,1
ARG,GNQ,tanker.liquefied_gas,2023,9246.65614,4
ARG,GNQ,tanker.liquefied_gas,2025,1540.56911,1
ARG,GNQ,tanker.oil,2017,1631.90003,1
ARG,GNQ,tanker.oil,2019,1171.80376,1
ARG,GNQ,tanker.oil,2021,1600.76954,1
ARG,GNQ,tanker.oil,2022,1648.3224,1
ARG,GRC,cargo.bulk_carrier,2017,3165.43602,3
ARG,GRC,cargo.bulk_carrier,2018,1109.96519,1
ARG,GRC,cargo.bulk_carrier,2019,5208.98691,4
ARG,GRC,cargo.bulk_carrier,2020,4250.14326,4
ARG,GRC,cargo.bulk_carrier,2021,7375.25411,7
ARG,GRC,cargo.bulk_carrier,2022,3157.04057,3
ARG,GRC,cargo.bulk_carrier,2023,5334.5796,6
ARG,GRC,cargo.bulk_carrier,2024,10185.2497,9
ARG,GRC,cargo.bulk_carrier,2025,3789.10581,4
ARG,GRC,cargo.general,2019,965.124684,1
ARG,GRC,cargo.general,2020,1724.30736,2
ARG,GRC,cargo.general,2021,798.043222,1
ARG,GRC,cargo.general,2023,798.558559,1
ARG,GRC,passenger,2017,0.0528785619,1
ARG,GRC,passenger,2024,20062.4533,1
ARG,GRC,tanker.chemical,2023,998.734981,1
ARG,GRC,tanker.oil,2022,1054.61023,1
ARG,GRD,passenger,2021,42.5827326,1
ARG,GRL,passenger,2019,10.113123,1
ARG,GRL,passenger,2022,200.441486,1
ARG,GRL,passenger,2023,104.824995,1
ARG,GRL,passenger,2024,10584.436,1
ARG,GRL,passenger,2025,541.230245,1
ARG,GTM,cargo.bulk_carrier,2021,1054.45509,1
ARG,GTM,cargo.bulk_carrier,2022,912.710091,1
ARG,GTM,cargo.bulk_carrier,2024,4520.86013,5
ARG,GTM,tanker.chemical,2020,2688.87703,2
ARG,GUY,cargo.general,2024,768.479037,1
ARG,GUY,cargo.general,2025,649.714048,1
ARG,HND,dredge_non_fishing,2017,1276.40856,1
ARG,HND,tanker.chemical,2024,1213.86234,1
ARG,HTI,cargo.bulk_carrier,2022,1805.81055,2
ARG,IDN,cargo.bulk_carrier,2017,53734.4141,28
ARG,IDN,cargo.bulk_carrier,2018,56375.9307,30
ARG,IDN,cargo.bulk_carrier,2019,73598.7037,42
ARG,IDN,cargo.bulk_carrier,2020,100835.405,59
ARG,IDN,cargo.bulk_carrier,2021,73074.7118,41
ARG,IDN,cargo.bulk_carrier,2022,43334.6768,24
ARG,IDN,cargo.bulk_carrier,2023,43777.945,22
ARG,IDN,cargo.bulk_carrier,2024,95019.4443,50
ARG,IDN,cargo.bulk_carrier,2025,57430.8055,32
ARG,IDN,cargo.container,2017,3454.39771,1
ARG,IDN,cargo.container,2018,231.419345,1
ARG,IDN,cargo.general,2018,3546.83647,2
ARG,IDN,cargo.general,2020,1379.79626,1
ARG,IDN,cargo.general,2023,6217.48784,4
ARG,IDN,cargo.general,2025,1644.39726,1
ARG,IDN,cargo.ro_ro,2018,2719.16863,1
ARG,IDN,cargo.ro_ro,2020,1370.29653,1
ARG,IDN,tanker.chemical,2019,2240.84885,2
ARG,IDN,tanker.chemical,2024,1998.31527,1
ARG,IDN,tanker.chemical,2025,3862.79551,2
ARG,IDN,tanker.oil,2017,4512.17013,1
ARG,IDN,tanker.oil,2019,5794.34945,2
ARG,IND,cargo.bulk_carrier,2017,6568.95309,4
ARG,IND,cargo.bulk_carrier,2018,6045.59783,3
ARG,IND,cargo.bulk_carrier,2019,3898.26288,4
ARG,IND,cargo.bulk_carrier,2020,1277.76059,1
ARG,IND,cargo.bulk_carrier,2021,14437.6062,9
ARG,IND,cargo.bulk_carrier,2022,12988.9466,10
ARG,IND,cargo.bulk_carrier,2023,15394.3774,11
ARG,IND,cargo.bulk_carrier,2024,27975.5789,18
ARG,IND,cargo.bulk_carrier,2025,16981.3956,12
ARG,IND,cargo.general,2020,1153.48658,1
ARG,IND,cargo.general,2023,1295.02835,1
ARG,IND,cargo.general,2025,7078.32695,5
ARG,IND,cargo.ro_ro,2025,5826.96228,2
ARG,IND,tanker.chemical,2017,40387.5975,20
ARG,IND,tanker.chemical,2018,20064.0222,11
ARG,IND,tanker.chemical,2019,31420.2591,16
ARG,IND,tanker.chemical,2020,57885.5465,31
ARG,IND,tanker.chemical,2021,44924.7084,23
ARG,IND,tanker.chemical,2022,26390.0218,14
ARG,IND,tanker.chemical,2023,28882.4677,16
ARG,IND,tanker.chemical,2024,34071.7971,18
ARG,IND,tanker.chemical,2025,53789.6809,27
ARG,IND,tanker.liquefied_gas,2025,2898.47244,1
ARG,IND,tanker.oil,2018,2317.41605,1
ARG,IND,tanker.oil,2019,2639.25365,1
ARG,IND,tanker.oil,2021,6545.7017,3
ARG,IND,tanker.oil,2022,4838.6484,2
ARG,IND,tanker.oil,2023,2959.08731,1
ARG,IND,tanker.oil,2024,8375.40554,3
ARG,IND,tanker.oil,2025,7390.65811,2
ARG,IND,tug,2025,1577.73636,1
ARG,IRL,cargo.bulk_carrier,2017,1206.6293,1
ARG,IRL,cargo.bulk_carrier,2019,3286.726,3
ARG,IRL,cargo.bulk_carrier,2020,3971.08923,4
ARG,IRL,cargo.bulk_carrier,2021,3406.45976,4
ARG,IRL,cargo.bulk_carrier,2022,7682.30474,6
ARG,IRL,cargo.bulk_carrier,2023,4089.02325,3
ARG,IRL,cargo.bulk_carrier,2024,4597.37103,4
ARG,IRL,cargo.bulk_carrier,2025,2570.49994,2
ARG,IRL,trawlers,2019,0.0201275469,1
ARG,IRN,cargo.bulk_carrier,2017,7268.14898,3
ARG,IRN,cargo.bulk_carrier,2018,8548.91892,4
ARG,IRN,cargo.bulk_carrier,2019,6252.96233,3
ARG,IRN,cargo.bulk_carrier,2020,5800.25283,3
ARG,IRN,cargo.bulk_carrier,2021,6331.14348,3
ARG,IRN,cargo.bulk_carrier,2022,2035.1506,1
ARG,IRN,cargo.bulk_carrier,2025,2746.12801,1
ARG,IRN,cargo.container,2018,2015.07452,1
ARG,IRN,cargo.general,2018,8.45634389,1
ARG,IRN,tanker.chemical,2019,2585.387,1
ARG,IRN,tanker.chemical,2020,1693.77798,1
ARG,IRN,tanker.chemical,2021,1799.92535,1
ARG,IRN,tanker.chemical,2022,2937.96653,1
ARG,IRN,tanker.oil,2019,5680.18284,2
ARG,IRQ,cargo.bulk_carrier,2018,1224.57809,1
ARG,IRQ,cargo.bulk_carrier,2019,1715.18997,1
ARG,IRQ,cargo.bulk_carrier,2020,11723.8946,7
ARG,IRQ,cargo.bulk_carrier,2021,12735.1059,7
ARG,IRQ,cargo.bulk_carrier,2022,12392.4151,6
ARG,IRQ,cargo.bulk_carrier,2023,917.595646,1
ARG,IRQ,cargo.bulk_carrier,2024,9491.34571,5
ARG,IRQ,cargo.bulk_carrier,2025,3657.35398,2
ARG,IRQ,cargo.general,2017,1711.62855,1
ARG,IRQ,tanker.chemical,2021,1921.55942,1
ARG,IRQ,tanker.chemical,2024,4633.3936,2
ARG,IRQ,tanker.chemical,2025,1873.65907,1
ARG,ISL,passenger,2018,2814.7459,1
ARG,ISL,passenger,2024,8.24140002,1
ARG,ISL,passenger,2025,243.103531,2
ARG,ISR,cargo.bulk_carrier,2017,2617.67964,2
ARG,ISR,cargo.bulk_carrier,2021,2789.05751,2
ARG,ISR,cargo.bulk_carrier,2022,1029.50558,1
ARG,ISR,cargo.bulk_carrier,2024,4231.03434,4
ARG,ITA,cargo.bulk_carrier,2017,2907.1554,2
ARG,ITA,cargo.bulk_carrier,2018,5810.40498,4
ARG,ITA,cargo.bulk_carrier,2019,15520.3357,12
ARG,ITA,cargo.bulk_carrier,2020,11143.6467,9
ARG,ITA,cargo.bulk_carrier,2021,7018.39094,6
ARG,ITA,cargo.bulk_carrier,2022,14877.8381,10
ARG,ITA,cargo.bulk_carrier,2023,5881.67504,4
ARG,ITA,cargo.bulk_carrier,2024,3001.11603,3
ARG,ITA,cargo.bulk_carrier,2025,1873.36232,1
ARG,ITA,cargo.general,2018,25.5734342,1
ARG,ITA,cargo.general,2019,1145.93579,1
ARG,ITA,container_reefer,2017,1841.26972,1
ARG,ITA,container_reefer,2018,2784.02916,1
ARG,ITA,specialized_reefer,2019,1913.19345,1
ARG,ITA,tanker.chemical,2017,2327.35758,1
ARG,ITA,tanker.chemical,2019,1679.21116,1
ARG,ITA,tanker.chemical,2021,4107.61953,3
ARG,ITA,tanker.chemical,2022,3140.29008,2
ARG,ITA,tanker.chemical,2023,1836.27608,1
ARG,ITA,tanker.chemical,2025,2808.17259,2
ARG,ITA,tanker.oil,2022,1723.27074,2
ARG,JAM,cargo.bulk_carrier,2017,897.584034,1
ARG,JAM,cargo.bulk_carrier,2018,2487.9003,3
ARG,JAM,cargo.bulk_carrier,2019,1793.51489,2
ARG,JAM,cargo.bulk_carrier,2020,1545.53093,2
ARG,JAM,cargo.bulk_carrier,2021,1598.03337,2
ARG,JAM,cargo.bulk_carrier,2022,1712.56089,2
ARG,JAM,cargo.bulk_carrier,2023,62.5458145,1
ARG,JAM,cargo.bulk_carrier,2025,1001.79399,1
ARG,JAM,cargo.general,2018,837.007675,1
ARG,JAM,cargo.general,2020,1437.22953,2
ARG,JAM,cargo.general,2021,815.865829,1
ARG,JAM,cargo.general,2022,1170.80757,1
ARG,JAM,cargo.general,2023,1131.58953,1
ARG,JAM,specialized_reefer,2017,1546.26182,1
ARG,JAM,tanker.chemical,2018,1599.8499,1
ARG,JAM,tanker.chemical,2023,1089.58946,1
ARG,JAM,tanker.chemical,2025,1297.35833,1
ARG,JAM,tanker.liquefied_gas,2019,705.588554,1
ARG,JAM,tanker.liquefied_gas,2021,2163.74084,1
ARG,JAM,tanker.liquefied_gas,2025,3241.09181,2
ARG,JAM,tanker.oil,2025,805.731796,1
ARG,JOR,cargo.bulk_carrier,2017,1276.70739,1
ARG,JOR,cargo.bulk_carrier,2021,4710.48587,2
ARG,JOR,cargo.bulk_carrier,2025,2332.80166,1
ARG,JPN,cargo.bulk_carrier,2018,2336.74362,2
ARG,JPN,cargo.bulk_carrier,2019,3308.30628,2
ARG,JPN,cargo.bulk_carrier,2020,1815.22409,1
ARG,JPN,cargo.bulk_carrier,2021,4815.89284,2
ARG,JPN,cargo.bulk_carrier,2023,5091.4711,3
ARG,JPN,cargo.bulk_carrier,2024,5302.31311,1
ARG,JPN,cargo.ro_ro,2018,3365.77999,1
ARG,JPN,passenger,2022,3.37527425,1
ARG,JPN,seismic_vessel,2019,18.0329849,1
ARG,JPN,tanker.chemical,2017,1279.97872,1
ARG,JPN,tanker.chemical,2018,197.741592,1
ARG,KEN,cargo.bulk_carrier,2017,6709.71177,5
ARG,KEN,cargo.bulk_carrier,2018,4077.33879,3
ARG,KEN,cargo.bulk_carrier,2019,7804.67371,7
ARG,KEN,cargo.bulk_carrier,2020,19000.347,15
ARG,KEN,cargo.bulk_carrier,2021,8957.93942,8
ARG,KEN,cargo.bulk_carrier,2022,13799.0465,10
ARG,KEN,cargo.bulk_carrier,2024,5398.76802,4
ARG,KEN,cargo.bulk_carrier,2025,23735.93,16
ARG,KEN,tanker.liquefied_gas,2019,1584.12472,1
ARG,KEN,tanker.liquefied_gas,2023,2374.26831,1
ARG,KEN,tanker.liquefied_gas,2024,2512.62367,1
ARG,KNA,tanker.liquefied_gas,2018,5336.59752,1
ARG,KOR,cargo.bulk_carrier,2017,5291.2624,2
ARG,KOR,cargo.bulk_carrier,2019,9850.42957,5
ARG,KOR,cargo.bulk_carrier,2020,18109.7307,9
ARG,KOR,cargo.bulk_carrier,2021,5392.17514,2
ARG,KOR,cargo.bulk_carrier,2022,36420.9075,12
ARG,KOR,cargo.bulk_carrier,2023,11218.6193,5
ARG,KOR,cargo.bulk_carrier,2024,11004.9133,4
ARG,KOR,cargo.bulk_carrier,2025,5719.21631,2
ARG,KOR,cargo.container,2018,83.6627368,1
ARG,KOR,cargo.general,2021,2072.05362,1
ARG,KOR,cargo.ro_ro,2025,6819.70583,2
ARG,KOR,squid_jigger,2018,6.7508714,1
ARG,KOR,tanker.chemical,2020,102.220805,1
ARG,KOR,tanker.chemical,2022,812.335627,1
ARG,KOR,tanker.chemical,2024,3486.6955,1
ARG,KOR,tanker.liquefied_gas,2017,262.429041,1
ARG,KOR,tanker.oil,2019,769.59969,1
ARG,KWT,cargo.bulk_carrier,2025,1966.90025,1
ARG,LBN,cargo.bulk_carrier,2019,1567.08553,1
ARG,LBN,cargo.bulk_carrier,2021,1339.50184,1
ARG,LBN,cargo.bulk_carrier,2022,1137.78402,1
ARG,LBN,cargo.bulk_carrier,2023,1187.86514,1
ARG,LBN,cargo.bulk_carrier,2024,777.679376,1
ARG,LBN,cargo.bulk_carrier,2025,1399.32753,2
ARG,LBR,cargo.bulk_carrier,2021,561.795883,1
ARG,LBR,cargo.bulk_carrier,2022,455.103609,1
ARG,LBR,cargo.bulk_carrier,2024,604.466151,1
ARG,LBR,cargo.bulk_carrier,2025,1312.84951,3
ARG,LBY,cargo.bulk_carrier,2018,1249.88095,1
ARG,LBY,cargo.bulk_carrier,2021,6521.80054,7
ARG,LBY,cargo.bulk_carrier,2022,3883.40966,4
ARG,LBY,cargo.bulk_carrier,2023,4340.93561,5
ARG,LBY,cargo.bulk_carrier,2024,2930.2409,3
ARG,LBY,cargo.bulk_carrier,2025,3780.11595,4
ARG,LBY,cargo.general,2019,922.751437,1
ARG,LBY,cargo.general,2022,866.704614,1
ARG,LBY,cargo.general,2024,457.14695,1
ARG,LBY,tanker.oil,2020,2288.48159,1
ARG,LCA,tanker.chemical,2019,89.0747706,1
ARG,LCA,tanker.oil,2017,1586.94176,1
ARG,LCA,tanker.oil,2019,3044.03445,1
ARG,LCA,tanker.oil,2020,4180.45622,2
ARG,LKA,cargo.bulk_carrier,2017,9784.58619,6
ARG,LKA,cargo.bulk_carrier,2018,3132.49994,2
ARG,LKA,cargo.bulk_carrier,2019,1622.10288,1
ARG,LKA,cargo.bulk_carrier,2021,3039.88484,2
ARG,LKA,cargo.bulk_carrier,2022,1531.88811,1
ARG,LKA,cargo.bulk_carrier,2023,1559.84844,1
ARG,LKA,cargo.bulk_carrier,2024,4959.40273,3
ARG,LKA,cargo.bulk_carrier,2025,3097.32497,2
ARG,LKA,cargo.general,2021,1562.03294,1
ARG,LKA,tanker.chemical,2017,3612.65841,2
ARG,LKA,tanker.chemical,2018,1776.32177,1
ARG,LKA,tanker.chemical,2025,3859.67401,2
ARG,LKA,tanker.oil,2020,2170.04694,1
ARG,LKA,tanker.oil,2025,2299.88641,1
ARG,LTU,cargo.bulk_carrier,2017,2739.9309,2
ARG,LTU,cargo.bulk_carrier,2018,2757.09239,2
ARG,LTU,cargo.bulk_carrier,2019,1172.38539,1
ARG,LTU,cargo.bulk_carrier,2020,1069.9504,2
ARG,LTU,cargo.bulk_carrier,2024,967.235683,1
ARG,LTU,cargo.container,2019,1783.2302,1
ARG,LTU,container_reefer,2025,3131.30612,1
ARG,LVA,cargo.bulk_carrier,2017,2643.01398,2
ARG,LVA,cargo.bulk_carrier,2019,1424.11127,1
ARG,LVA,cargo.bulk_carrier,2020,1642.22096,1
ARG,LVA,cargo.bulk_carrier,2021,1029.15352,1
ARG,LVA,cargo.general,2018,1430.93176,1
ARG,LVA,tanker.oil,2017,2220.45986,1
ARG,MAR,cargo.bulk_carrier,2017,17776.0283,20
ARG,MAR,cargo.bulk_carrier,2018,5401.18011,7
ARG,MAR,cargo.bulk_carrier,2019,21258.9849,22
ARG,MAR,cargo.bulk_carrier,2020,9824.5549,12
ARG,MAR,cargo.bulk_carrier,2021,20513.3472,22
ARG,MAR,cargo.bulk_carrier,2022,21215.68,23
ARG,MAR,cargo.bulk_carrier,2023,10455.4639,11
ARG,MAR,cargo.bulk_carrier,2024,11766.0497,13
ARG,MAR,cargo.bulk_carrier,2025,12073.7426,13
ARG,MAR,cargo.general,2019,915.463353,1
ARG,MAR,cargo.general,2021,684.920874,1
ARG,MAR,cargo.general,2025,4143.59453,2
ARG,MAR,container_reefer,2018,1474.60057,1
ARG,MAR,passenger,2024,169.746213,1
ARG,MAR,passenger,2025,1223.75196,1
ARG,MAR,tanker.chemical,2017,7508.50649,7
ARG,MAR,tanker.chemical,2018,8501.60755,8
ARG,MAR,tanker.chemical,2019,13422.2046,13
ARG,MAR,tanker.chemical,2020,8581.4594,8
ARG,MAR,tanker.chemical,2021,1253.20587,1
ARG,MAR,tanker.chemical,2022,1185.53556,1
ARG,MAR,tanker.chemical,2023,2048.27248,2
ARG,MAR,tanker.chemical,2024,1834.13185,2
ARG,MAR,tanker.chemical,2025,4371.98431,4
ARG,MAR,tanker.liquefied_gas,2020,1489.99728,1
ARG,MAR,tanker.liquefied_gas,2022,981.376908,1
ARG,MAR,tanker.liquefied_gas,2025,2422.24046,1
ARG,MAR,tanker.oil,2019,397.270962,1
ARG,MAR,tanker.oil,2025,1108.51077,1
ARG,MDG,cargo.bulk_carrier,2021,977.969546,1
ARG,MDG,cargo.bulk_carrier,2022,3159.24868,3
ARG,MDG,cargo.bulk_carrier,2024,984.74862,1
ARG,MDG,tanker.chemical,2017,2584.81746,2
ARG,MDG,tanker.chemical,2018,842.671492,1
ARG,MDG,tanker.chemical,2019,3718.08025,3
ARG,MDG,tanker.chemical,2020,3106.36747,2
ARG,MDG,tanker.chemical,2021,2397.90731,2
ARG,MDG,tanker.chemical,2023,2631.2078,2
ARG,MDG,tanker.chemical,2024,1229.11911,1
ARG,MDG,tanker.chemical,2025,3404.0677,3
ARG,MDG,tanker.oil,2019,1234.85532,1
ARG,MDG,tanker.oil,2020,3601.19018,2
ARG,MDG,tanker.oil,2022,1251.33363,1
ARG,MDV,cargo.bulk_carrier,2020,1438.44132,1
ARG,MEX,cargo.bulk_carrier,2017,7462.27089,6
ARG,MEX,cargo.bulk_carrier,2018,1473.60793,1
ARG,MEX,cargo.bulk_carrier,2019,2208.22093,3
ARG,MEX,cargo.bulk_carrier,2020,2498.01722,2
ARG,MEX,cargo.bulk_carrier,2021,4475.26098,3
ARG,MEX,cargo.bulk_carrier,2022,10811.4269,8
ARG,MEX,cargo.bulk_carrier,2023,1001.13609,1
ARG,MEX,cargo.bulk_carrier,2024,1887.20299,2
ARG,MEX,cargo.bulk_carrier,2025,2450.31905,2
ARG,MEX,cargo.general,2017,2937.24801,3
ARG,MEX,cargo.general,2020,1289.42647,1
ARG,MEX,passenger,2019,5.51006547,1
ARG,MEX,tanker.chemical,2017,1238.95806,1
ARG,MEX,tanker.chemical,2018,4660.88796,3
ARG,MEX,tanker.chemical,2019,1643.56096,1
ARG,MEX,tanker.chemical,2020,1464.24249,1
ARG,MEX,tanker.chemical,2022,3286.39729,3
ARG,MEX,tanker.chemical,2024,1528.6961,1
ARG,MEX,tanker.chemical,2025,921.215492,1
ARG,MLT,cargo.bulk_carrier,2017,5598.24509,4
ARG,MLT,cargo.bulk_carrier,2018,17156.4157,13
ARG,MLT,cargo.bulk_carrier,2019,21259.9533,15
ARG,MLT,cargo.bulk_carrier,2020,16634.546,14
ARG,MLT,cargo.bulk_carrier,2021,19468.7346,16
ARG,MLT,cargo.bulk_carrier,2022,8958.52153,8
ARG,MLT,cargo.bulk_carrier,2023,4926.39561,4
ARG,MLT,cargo.bulk_carrier,2024,4164.33644,4
ARG,MLT,cargo.bulk_carrier,2025,24835.2791,20
ARG,MLT,cargo.container,2018,1534.68212,1
ARG,MLT,cargo.container,2024,2654.52232,1
ARG,MLT,cargo.general,2018,1168.97364,1
ARG,MLT,cargo.general,2019,1435.35034,1
ARG,MLT,cargo.general,2020,1914.1775,2
ARG,MLT,cargo.general,2021,865.332024,1
ARG,MLT,cargo.general,2022,685.548441,1
ARG,MLT,cargo.general,2025,3048.52649,3
ARG,MLT,tanker.chemical,2023,2112.59394,2
ARG,MLT,tanker.chemical,2025,1312.29152,1
ARG,MLT,tanker.oil,2018,1762.43611,1
ARG,MLT,tanker.oil,2019,2044.05957,1
ARG,MLT,tanker.oil,2022,1062.83395,1
ARG,MMR,cargo.bulk_carrier,2022,1609.24067,1
ARG,MMR,cargo.bulk_carrier,2023,2972.761,2
ARG,MMR,cargo.general,2024,963.498106,1
ARG,MNE,seismic_vessel,2019,388.719391,1
ARG,MOZ,cargo.bulk_carrier,2020,945.258157,1
ARG,MOZ,cargo.bulk_carrier,2021,926.836295,1
ARG,MOZ,cargo.bulk_carrier,2022,5204.68771,5
ARG,MOZ,cargo.bulk_carrier,2023,2432.96177,3
ARG,MOZ,cargo.bulk_carrier,2024,1785.0034,2
ARG,MOZ,cargo.bulk_carrier,2025,8592.50715,9
ARG,MOZ,cargo.general,2018,634.530646,1
ARG,MOZ,cargo.general,2022,1561.16606,2
ARG,MOZ,cargo.general,2024,2086.94908,2
ARG,MOZ,tanker.chemical,2017,1009.7198,1
ARG,MOZ,tanker.chemical,2018,1955.34387,2
ARG,MOZ,tanker.chemical,2019,4634.7127,4
ARG,MOZ,tanker.chemical,2020,8992.92743,8
ARG,MOZ,tanker.chemical,2021,15537.3426,13
ARG,MOZ,tanker.chemical,2022,21265.7578,18
ARG,MOZ,tanker.chemical,2023,7982.18427,7
ARG,MOZ,tanker.chemical,2024,13514.037,13
ARG,MOZ,tanker.chemical,2025,23160.3557,21
ARG,MOZ,tanker.liquefied_gas,2019,2255.01312,2
ARG,MOZ,tanker.liquefied_gas,2020,1198.92878,1
ARG,MOZ,tanker.liquefied_gas,2024,1712.35729,1
ARG,MOZ,tanker.oil,2022,1589.9376,1
ARG,MRT,cargo.bulk_carrier,2018,1347.61954,2
ARG,MRT,cargo.bulk_carrier,2019,594.70852,1
ARG,MRT,cargo.bulk_carrier,2020,561.327411,1
ARG,MRT,cargo.bulk_carrier,2021,2780.13442,5
ARG,MRT,cargo.bulk_carrier,2022,8105.50163,10
ARG,MRT,cargo.bulk_carrier,2024,1180.81454,2
ARG,MRT,cargo.bulk_carrier,2025,2432.42087,3
ARG,MRT,cargo.container,2018,1096.60524,1
ARG,MRT,cargo.general,2017,493.407655,1
ARG,MRT,cargo.general,2022,534.878855,1
ARG,MTQ,tanker.chemical,2023,702.479335,1
ARG,MUS,cargo.bulk_carrier,2017,24922.4926,19
ARG,MUS,cargo.bulk_carrier,2018,23883.7848,19
ARG,MUS,cargo.bulk_carrier,2019,22611.5219,17
ARG,MUS,cargo.bulk_carrier,2020,19953.3556,17
ARG,MUS,cargo.bulk_carrier,2021,33192.1521,27
ARG,MUS,cargo.bulk_carrier,2022,38630.5284,32
ARG,MUS,cargo.bulk_carrier,2023,12041.7302,11
ARG,MUS,cargo.bulk_carrier,2024,52394.3412,43
ARG,MUS,cargo.bulk_carrier,2025,45285.0272,40
ARG,MUS,cargo.container,2020,1381.76957,1
ARG,MUS,cargo.container,2025,1026.52261,1
ARG,MUS,cargo.general,2018,1921.7968,2
ARG,MUS,cargo.general,2019,969.96268,1
ARG,MUS,cargo.general,2020,944.015583,1
ARG,MUS,cargo.general,2021,2089.38426,2
ARG,MUS,cargo.general,2023,704.438875,1
ARG,MUS,cargo.general,2024,1017.39419,1
ARG,MUS,cargo.general,2025,1194.42949,1
ARG,MUS,tanker.chemical,2017,11049.7952,8
ARG,MUS,tanker.chemical,2018,4367.51887,3
ARG,MUS,tanker.chemical,2019,11874.9095,9
ARG,MUS,tanker.chemical,2020,15555.1554,11
ARG,MUS,tanker.chemical,2021,8725.86467,7
ARG,MUS,tanker.chemical,2022,2559.35197,2
ARG,MUS,tanker.chemical,2023,4553.80526,3
ARG,MUS,tanker.chemical,2024,34718.3405,25
ARG,MUS,tanker.chemical,2025,25395.466,20
ARG,MUS,tanker.liquefied_gas,2019,1219.95301,1
ARG,MUS,tanker.liquefied_gas,2020,1257.31149,1
ARG,MUS,tanker.liquefied_gas,2024,1483.79114,1
ARG,MUS,tanker.liquefied_gas,2025,1960.07914,1
ARG,MUS,tanker.oil,2017,3014.45039,2
ARG,MUS,tanker.oil,2018,9681.22997,3
ARG,MUS,tanker.oil,2020,2903.77888,1
ARG,MUS,tanker.oil,2021,7863.68132,4
ARG,MUS,tanker.oil,2024,5127.95466,2
ARG,MUS,tanker.oil,2025,4216.35445,2
ARG,MYS,cargo.bulk_carrier,2017,114729.208,57
