year,flag,receiver_type,emissions_co2_mt,n_distinct_ssvid
2021,MRT,dynamic,1113.9590993631912,23
2023,SYC,dynamic,12821.279742843939,125
2019,NIC,terrestrial,1394.3413656322468,7
2024,MAR,dynamic,217141.05055303697,235
2020,POL,satellite,39392.30753606788,229
2021,MAR,terrestrial,177296.33736291045,184
2023,DEU,unknown,206.84848575385016,322
2019,CUW,terrestrial,495163.3441295645,66
2022,DJI,dynamic,46833.107057066656,28
2016,MNG,satellite,65415.00597388346,183
2020,WSM,terrestrial,4790.808640237278,11
2024,SRB,dynamic,1376.5541891257508,51
2018,FJI,terrestrial,29507.149960861225,99
2024,REU,satellite,32800.25249155159,104
2019,ETH,satellite,46985.37280601362,11
2023,BOL,satellite,26426.380326801325,38
2016,SLE,terrestrial,419514.15998164786,397
2018,JOR,terrestrial,82774.50772306703,55
2020,MDG,satellite,77788.4083196623,49
2022,SPM,terrestrial,11291.12164638741,39
2022,HND,dynamic,34396.6045483852,39
2020,IRQ,satellite,3619.368402553566,15
2023,GNQ,terrestrial,1704.808262835947,35
2023,LBY,satellite,67452.80616086365,55
2023,DMA,satellite,46325.81214787338,83
2023,SVN,dynamic,24641.136986262572,174
2017,SHN,terrestrial,3338.5640242975073,21
2023,CPV,satellite,67151.16858024223,27
2017,BES,satellite,40725.72683173978,51
2021,AGO,terrestrial,27130.147398641206,58
2022,HUN,terrestrial,18458.40546778126,57
2024,BOL,satellite,25002.204320365778,47
2023,AUT,unknown,16.863824860359443,38
2018,HTI,terrestrial,983.3762240437635,6
2024,CZE,dynamic,10519.452290941535,132
2024,BWA,terrestrial,111.83224030223016,7
2024,ITA,terrestrial,7739458.234059977,7613
2023,RWA,dynamic,579.8510258751412,13
2023,LBN,terrestrial,41672.832127393995,54
2024,IDN,terrestrial,2088924.0148707821,12554
2019,AGO,terrestrial,28220.13855331416,64
2018,JEY,satellite,2985.0609849663556,14
2020,TTO,terrestrial,60833.664616659546,62
2020,BES,satellite,23938.165361610416,47
2016,TKM,terrestrial,3368.6648025110435,5
2023,SEN,terrestrial,8491.9553663506,62
2017,UGA,terrestrial,41.34029300177254,1
2017,DJI,terrestrial,14016.482280541717,26
2023,LCA,terrestrial,127.46330651828029,9
2024,BFA,dynamic,879.7987244689836,26
2022,COG,dynamic,2114.775378526375,18
2024,MHL,terrestrial,10871269.260673754,5426
2021,BEN,terrestrial,874.3201831114842,8
2024,SYR,satellite,84.8833021638375,5
2016,MDV,terrestrial,18765.94320209892,43
2021,CRI,terrestrial,2695.337343418056,27
2021,SWZ,terrestrial,254.5374504665029,1
2018,KHM,terrestrial,19622.650218270035,58
2020,MSR,satellite,3.314740077096473,2
2018,MWI,satellite,5.790968498503991,5
2020,ATF,satellite,42997.60616741949,36
2022,KAZ,terrestrial,2768.0809698839867,12
2024,LBN,terrestrial,44220.33730463094,62
2021,CUB,satellite,106150.62323389537,60
2022,MWI,dynamic,2877.36915203038,14
2017,BGD,satellite,120799.2075084949,58
2021,CUW,satellite,396722.7412664295,53
2023,GRD,satellite,8467.64550096198,8
2024,JOR,terrestrial,27169.691388636464,48
2019,NIU,satellite,35498.128280350356,70
2019,CRI,terrestrial,1066.955821158862,20
2022,RWA,dynamic,436.6684255726813,7
2021,DJI,satellite,40566.69781935533,28
2023,MOZ,dynamic,13783.952779920968,29
2021,CXR,terrestrial,1210.2802385832126,10
2016,GMB,satellite,7847.78030273758,6
2023,SYR,terrestrial,2017.2105709124976,10
2023,EGY,dynamic,372247.2428647864,447
2016,LTU,satellite,82733.04652917349,64
2023,LCA,dynamic,213.15555314898592,9
2023,ETH,dynamic,68577.57062314826,12
2018,TJK,terrestrial,1659.7054687304685,6
2024,SLV,satellite,10859.231495937802,9
2018,AND,satellite,24.27785687146324,6
2017,NZL,satellite,570586.5800270148,938
2022,MRT,satellite,15093.28390330988,35
2016,SMR,terrestrial,1864.9303295922532,9
2017,ITA,terrestrial,10658721.854741866,4229
2022,PSE,satellite,61.00844780717544,3
2023,KAZ,dynamic,12349.175040701411,27
2016,YEM,terrestrial,7986.1339062895495,13
2021,WSM,dynamic,6987.942599527152,10
2022,PSE,dynamic,4608.880180660854,18
2022,SYC,terrestrial,45847.25577168653,123
2018,UNK,terrestrial,5256.601514773809,9
2021,DZA,satellite,154572.48163911427,100
2021,BTN,satellite,118.21236743136654,4
2023,UGA,satellite,64.8143523330775,2
2018,KEN,terrestrial,8249.521006380914,18
2020,LAO,terrestrial,1073.5517579910602,4
2020,SLB,satellite,28422.010253133903,17
2021,UGA,terrestrial,27.33876984874105,1
2020,POL,terrestrial,636579.130194852,1177
2023,SWZ,dynamic,261.45888304901916,11
2018,TUV,terrestrial,332038.91627685016,238
2017,KEN,terrestrial,15089.186354521707,10
2018,ARE,satellite,176392.87531637403,511
2021,SOM,dynamic,1687.8209881072864,51
2022,TJK,satellite,2.8107498661304646,2
2020,SRB,terrestrial,5948.409162908828,20
2018,SUR,terrestrial,906.6084906130651,10
2018,ERI,satellite,484.0316760339661,1
2023,KGZ,dynamic,4845.017040886968,16
2023,SVN,terrestrial,48472.45566989442,175
2024,CYP,satellite,5094006.734811021,1359
2022,KGZ,dynamic,3610.3620523173845,15
2024,LAO,dynamic,2780.7187144797845,5
2024,AFG,satellite,117.33298548970119,11
2018,REU,satellite,11359.830032224882,52
2021,SYR,dynamic,392.7622532133384,5
2017,CIV,terrestrial,8817.233729424,10
2022,FLK,satellite,109593.75386349896,40
2018,JEY,terrestrial,25555.71866244215,18
2016,UGA,satellite,803.8210434976913,1
2022,CMR,terrestrial,244180.03895706142,308
2023,GUF,terrestrial,767.9049984723966,10
2016,MNP,terrestrial,1423.146856927114,6
2016,GUF,terrestrial,102.79265048249196,3
2022,PAN,terrestrial,20542101.391817994,8179
2024,ISL,dynamic,197867.8729039182,1465
2023,CRI,terrestrial,2396.58531948202,21
2023,VIR,dynamic,480.0188976888255,8
2020,NPL,terrestrial,4761.778388693148,2
2022,KIR,terrestrial,46784.78185334416,92
2023,SYR,satellite,87.47988088777821,5
2023,SDN,dynamic,209.0286444413311,6
2024,UGA,satellite,106.07307572504521,4
2023,HUN,terrestrial,12182.504042671675,47
2022,BDI,terrestrial,7.283878561331136,3
2018,CRI,terrestrial,1031.3895658180088,15
2021,ALB,terrestrial,79379.06310625546,278
2024,CRI,terrestrial,2414.2665965728374,27
2019,DIS,satellite,932.8074231121532,4
2023,CIV,dynamic,5604.964518148242,12
2021,GMB,dynamic,440.3189370139087,7
2021,CPV,satellite,55190.20987788491,29
2019,MRT,terrestrial,8328.936155161966,34
2021,ERI,dynamic,920.4460382622784,4
2022,UGA,dynamic,275.21105625508807,3
2021,BEN,satellite,1531.6568647817846,4
2018,MNE,satellite,23828.8139781814,23
2023,BWA,dynamic,331.8868935803646,6
2022,ZMB,satellite,1384.2080960224926,2
2022,PAK,terrestrial,64220.19624016797,167
2023,TUN,unknown,34.581207629130496,5
2018,ANT,satellite,30983.270125603765,4
2017,AIA,terrestrial,9216.284104649696,11
2024,CPV,dynamic,19078.71376630214,39
2022,RUS,satellite,5762523.855534308,3298
2021,BGD,terrestrial,250488.57461082144,125
2023,ROU,terrestrial,257187.55778847478,425
2017,CAF,terrestrial,1318.9582778941387,10
2023,NZL,satellite,1264093.1913109699,2135
2021,BDI,dynamic,5.598345096267701,1
2020,ASM,terrestrial,9.104875156615632,1
2022,GMB,dynamic,4916.6890814147055,18
2021,WLF,dynamic,2251.3785504016614,9
2024,URY,terrestrial,36648.36659404288,205
2018,SMR,satellite,1.7091697093001033,3
2020,COM,terrestrial,431849.47904827946,286
2021,MLI,dynamic,76.7154037357819,1
2019,REU,terrestrial,35102.99305707316,68
2022,VAT,terrestrial,196.18142325859407,12
2022,SVK,terrestrial,82307.65167965907,130
2022,UGA,terrestrial,119.01424810673639,5
2017,GIN,satellite,1110.4721548644216,6
2018,TCA,terrestrial,2591.833087648815,6
2020,PRI,satellite,0.19393286623356945,1
2023,VAT,terrestrial,50.638655886759665,6
2022,QAT,satellite,55290.544036390296,294
2020,SUR,terrestrial,800.5616542355776,9
2020,CHE,satellite,200495.69496121834,261
2017,GBR,satellite,5440868.603351975,3118
2024,PAK,satellite,33557.642156185575,213
2022,MUS,dynamic,37536.25962696219,163
2017,BGR,terrestrial,223361.14611621294,322
2019,ALB,terrestrial,83879.96198600323,289
2022,AGO,satellite,79728.9412073767,65
2019,KNA,terrestrial,348376.21338826953,236
2023,JEY,unknown,0.03090889744638148,1
2023,MUS,satellite,118374.100938789,182
2021,DNK,satellite,6981033.4221841255,1324
2017,SAU,satellite,1332880.860702594,504
2022,GGY,satellite,160.04585889008126,1
2022,ATG,satellite,802775.3774122234,324
2023,HRV,satellite,161952.1932405819,523
2023,COK,terrestrial,514328.44671490823,596
2021,COD,satellite,32153.4951278278,9
2024,NIS,terrestrial,60242.44801450521,20
2018,CAF,terrestrial,3217.1523067419785,26
2017,KNA,terrestrial,454880.3260276196,263
2023,MTQ,satellite,53309.0595790854,155
2021,EST,satellite,74661.05087060707,155
2019,SDN,satellite,889.9220062322405,1
2020,CAN,terrestrial,3590049.8104520184,5202
2020,BEL,satellite,1355016.5786987494,757
2023,ESP,dynamic,1989757.9415443994,8329
2024,IRN,dynamic,2195479.482465344,3500
2024,LVA,terrestrial,140679.25895503306,293
2019,ISR,satellite,120457.97625849403,53
2016,SRB,terrestrial,10067.508939304293,29
2018,IRQ,satellite,1753.6667182615845,30
2016,AIA,terrestrial,1571.7731887288867,6
2021,BIH,satellite,32.40718832794073,2
2020,JPN,satellite,8743857.895476455,6333
2021,TCA,terrestrial,353.16675464701814,5
2021,SMR,terrestrial,5042.740489286857,13
2022,QAT,dynamic,332886.8950218987,901
2021,AND,terrestrial,12657.288172848766,104
2019,MDA,terrestrial,167490.45975012472,157
2023,DJI,dynamic,56308.52531460343,26
2017,MMR,terrestrial,18387.426638463523,20
2021,SDN,terrestrial,451.6516407556403,7
2023,COD,satellite,13921.827863322504,16
2018,LCA,terrestrial,11.729585133471225,1
2020,CCK,terrestrial,476.603295878044,11
2017,MNE,satellite,28093.67249095715,6
2016,LTU,terrestrial,356884.7679357651,126
2024,SSD,dynamic,511.6508631174828,4
2024,VEN,dynamic,371237.30015593115,1452
2017,FJI,satellite,95538.0476176985,91
2023,UGA,dynamic,131.4597288481649,3
2018,ETH,terrestrial,60301.00971856611,11
2023,SVK,dynamic,25041.727019176942,183
2017,JPN,satellite,7470405.573692459,4469
2017,AND,satellite,84.6522659308995,5
2017,BTN,satellite,59.43890247651317,3
2018,MYS,terrestrial,2082547.7563399717,2302
2019,MWI,terrestrial,3888.375042699645,20
2019,BRN,satellite,275886.2385889165,47
2023,ARG,unknown,0.024163472493769968,1
2024,BHR,satellite,391516.14356568013,3871
2020,MKD,terrestrial,117.2790826414899,5
2021,TUV,terrestrial,379188.0614222758,251
2021,FSM,dynamic,659.2221908452525,28
2023,WSM,dynamic,524.4588615881617,12
2017,UKR,satellite,16686.996100705346,160
2024,SGP,dynamic,28676449.792541575,6577
2023,MNP,dynamic,10126.375486490946,94
2021,TUN,dynamic,4472.344524144914,46
2023,SOM,satellite,7678.055764171397,41
2019,CAN,satellite,1753047.9205320545,4354
2021,CMR,satellite,235774.72565444076,193
2019,SYC,satellite,104913.84495664175,97
2017,ARM,satellite,1.0737403396170673,2
2022,CHL,dynamic,135584.57801360567,603
2021,SMR,dynamic,427.65075042659396,6
2016,NER,satellite,941.2489985566432,3
2017,CMR,satellite,15752.5334577317,43
2016,ANT,satellite,19066.62188363027,3
2023,LUX,unknown,21.220797067670166,34
2021,GNQ,satellite,11110.492422007837,21
2018,VCT,satellite,568274.1909533144,781
2019,CIV,satellite,8203.998361563705,16
2024,SYC,terrestrial,16420.238570475838,111
2018,MKD,satellite,46.34465784467281,2
2020,BOL,satellite,16873.592574541355,26
2022,ATF,terrestrial,8083.95022697507,53
2021,NZL,dynamic,4300.027437717514,595
2021,HRV,terrestrial,1322533.9887516384,966
2017,TUR,satellite,695955.5445239416,750
2020,GUF,satellite,2430.569766405204,7
2021,BOL,terrestrial,7863.288709854311,34
2017,CIV,satellite,5474.185846823984,9
2022,NRU,satellite,47686.9426372982,31
2021,IDN,dynamic,401749.0454217219,8485
2019,TUR,satellite,702887.2563304397,772
2024,VGB,dynamic,185163.71099019764,629
2023,LUX,terrestrial,381570.9919282798,351
2022,EST,dynamic,117261.72224994525,463
2022,BRA,terrestrial,906322.2573262543,1967
2022,AUS,terrestrial,5441182.611832045,8477
2017,CMR,terrestrial,16991.626369272322,51
2021,VGB,dynamic,12005.350663927418,277
2023,ARE,unknown,0.03884725617777008,1
2018,MDA,satellite,35074.0902563651,116
2024,WSM,terrestrial,852.7264346632157,10
2016,DNK,terrestrial,6546806.118272758,2926
2024,KAZ,satellite,3599.6036845464077,34
2023,FRA,dynamic,3634735.315631124,17130
2024,UKR,terrestrial,58560.04038142216,128
2024,GUF,dynamic,4722.023062292582,15
2018,LUX,terrestrial,687954.2334652457,266
2016,MYS,terrestrial,1602410.1011789776,1503
2020,DIS,satellite,4394.6406843128625,6
2023,MNE,unknown,0.6024351129009818,9
2017,EST,satellite,53272.03622584317,140
2020,SWE,satellite,346578.36208424147,987
2023,FRO,dynamic,434945.347965309,553
2016,SYR,satellite,74.45418661354947,3
2020,DEU,terrestrial,19666505.72439055,12598
2022,CHE,dynamic,211540.88988015303,939
2022,LBY,satellite,53849.66400296377,53
2024,WSM,dynamic,5906.582299417355,13
2021,IRQ,dynamic,2218.6262764453277,30
2022,BHR,terrestrial,1275965.8173173522,4949
2024,EGY,satellite,82262.2127733093,499
2024,KNA,dynamic,1217379.369654244,733
2024,TUR,dynamic,3400274.6683125743,6101
2023,DNK,dynamic,7172804.97786719,6793
2019,SVK,terrestrial,37482.0121649235,80
2019,GUY,terrestrial,3755.1630615253,9
2019,KGZ,satellite,0.004866292310804787,1
2019,HRV,terrestrial,1274631.4216503468,792
2016,NAM,satellite,159538.32258804806,68
2018,MOZ,satellite,43965.126540911086,37
2018,MYS,satellite,1815283.7206209819,1331
2022,MNE,terrestrial,34767.9150917663,90
2019,CUW,satellite,818834.5044604567,61
2023,LAO,dynamic,213.3835559456324,1
2016,GRD,satellite,6.679184834472264,2
2022,FLK,terrestrial,21053.340549567118,38
2022,FSM,dynamic,9927.26759293477,65
2024,LSO,satellite,2163.6379629697535,4
2023,ECU,terrestrial,89855.25874472305,490
2016,NGA,terrestrial,297903.8920528299,401
2020,BIH,satellite,16.99338039207076,2
2016,LUX,satellite,706598.0623000173,185
2019,BGR,terrestrial,275064.34491049853,370
2023,GEO,dynamic,41174.635700596424,179
2016,IRN,satellite,559268.5682646915,341
2023,GRD,dynamic,4474.980318138721,22
2019,IDN,terrestrial,2789142.731389888,5523
2017,ARG,terrestrial,383328.91675241204,582
2016,ECU,satellite,276306.78254132805,220
2020,AND,terrestrial,3892.8153016348897,60
2019,IRN,satellite,868787.6302484933,1668
2016,SDN,terrestrial,2355.2788994843777,2
2024,TON,dynamic,1878.992227015419,34
2018,FIN,satellite,54702.127807339384,541
2020,STP,terrestrial,40040.02990220542,48
2023,OMN,terrestrial,3706.000598162453,67
2017,TJK,terrestrial,2067.420854337137,4
2021,PLW,satellite,317250.75444051635,322
2020,HKG,satellite,35906660.620129764,2587
2023,MAR,dynamic,200466.97499611546,224
2023,DNK,terrestrial,4946840.439360611,6851
2022,GRL,terrestrial,49237.37997689601,137
2018,NA,satellite,537978.7610961705,8695
2021,BRB,satellite,498825.4669369106,208
2016,NLD,terrestrial,15676782.695996728,12572
2020,ESP,terrestrial,3692109.295396878,6414
2020,TUR,terrestrial,7748664.352498294,4975
2020,FRO,satellite,377209.550916811,361
2024,NZL,satellite,1526043.0310703604,2518
2017,GBR,terrestrial,12167695.670833185,14413
2021,SVN,terrestrial,44231.268555691335,133
2022,PAN,satellite,40323581.46394394,7432
2017,DEU,terrestrial,23023367.669283412,10355
2024,CAN,dynamic,1880695.8113067523,7697
2024,GRC,terrestrial,4953712.226559389,2752
2018,FRA,terrestrial,5954117.981570159,10284
2019,ITA,terrestrial,10195458.275153903,4752
2021,ISL,terrestrial,510258.521598658,1452
2022,JPN,dynamic,8198558.075939263,9319
2016,ESP,terrestrial,2865687.3670687764,4533
2022,COK,dynamic,498741.0755260502,577
2018,BLZ,satellite,410003.6650678565,510
2024,MLT,terrestrial,10322102.280049847,4690
2018,NRU,satellite,72107.84973880257,19
2024,IND,terrestrial,356385.59278702526,2185
2021,LBR,dynamic,2878231.8698307564,3463
2022,PRT,dynamic,4081036.9735334087,1956
2021,KOR,satellite,3619131.4009393295,2695
2016,SLE,satellite,61896.556881856945,287
2022,CYP,terrestrial,4535328.256104281,1370
2023,TWN,dynamic,2421167.892394571,4939
2023,CHL,dynamic,227758.398784998,640
2022,MYS,dynamic,2948105.95901785,2981
2017,SGP,satellite,26931424.888904408,3512
2020,TGO,satellite,199055.67655701347,314
2023,TGO,dynamic,309812.3306370192,360
2016,MLT,satellite,16328493.153523328,2322
2023,AUT,dynamic,60443.51758605752,722
2023,VEN,satellite,563820.8732767589,1448
2020,ARE,terrestrial,662717.1744126996,578
2018,BHR,satellite,66119.56981099899,518
2019,TWN,terrestrial,1902490.8423017762,2997
2018,PRY,satellite,90271.32221541695,91
2022,ROU,dynamic,55171.45318841695,372
2021,BOL,satellite,19754.21996859661,32
2020,PRY,terrestrial,16533.105751153686,97
2019,NGA,terrestrial,287005.2401763132,687
2023,THA,dynamic,1595474.6319040584,1643
2017,BRA,terrestrial,1182680.7278077092,1062
2024,MEX,satellite,547918.1419346542,557
2022,ECU,satellite,557656.5977773084,627
2020,ZAF,terrestrial,306064.9188598602,694
2020,ATG,terrestrial,1155488.0452717848,359
2016,NA,satellite,263170.11734393536,1387
2022,BGR,terrestrial,262002.91119934095,407
2023,BRA,terrestrial,343873.64208141237,2123
2019,VCT,terrestrial,924939.9895418228,880
2021,MCO,terrestrial,112432.30498316082,119
2017,GRC,satellite,10130226.666791974,1414
2024,VCT,dynamic,759851.758038684,953
2017,LUX,satellite,529081.0251046187,164
2019,TZA,terrestrial,206980.6648257514,206
2021,ISR,terrestrial,328923.48005853913,251
2017,IMN,satellite,4137032.4221812114,402
2021,IMN,satellite,2931504.1939446684,287
2019,AZE,terrestrial,45623.80990500497,77
2016,THA,satellite,381355.6752809718,412
2021,SAU,satellite,1499977.279852013,833
2020,ECU,terrestrial,355203.13667060237,544
2016,TUV,satellite,236064.72660492195,162
2023,LKA,terrestrial,45551.890132379085,1102
2019,COL,satellite,106592.9497898062,234
2017,MUS,terrestrial,82301.6600278883,128
2022,GHA,terrestrial,22057.083085433027,68
2017,DMA,terrestrial,338968.68237145577,190
2016,VNM,satellite,177056.38310267034,345
2024,COK,terrestrial,759024.5692991834,719
2020,GHA,terrestrial,9504.727362503543,57
2021,FRO,terrestrial,685363.7632681603,504
2023,IMN,satellite,1393757.0122530416,207
2019,POL,terrestrial,612705.7686128992,1069
2023,CAF,terrestrial,356.60926625388447,47
2023,QAT,dynamic,469051.8632024857,1031
2018,PLW,satellite,171235.54212157286,312
2019,THA,terrestrial,1458230.6720125657,904
2021,MDA,terrestrial,157897.10233803678,156
2024,CHL,terrestrial,226267.60619460978,587
2024,ECU,terrestrial,437895.3354456469,625
2018,EGY,terrestrial,234626.53203690733,161
2018,ALB,satellite,5862.9745168307445,115
2020,TUV,terrestrial,347999.11530108174,214
2022,BMU,terrestrial,1577852.3595379733,330
2021,COK,dynamic,30946.716748410763,296
2020,URY,satellite,119207.28685865481,202
2021,TGO,terrestrial,441921.9347225781,377
2021,FJI,dynamic,425.21228512603744,52
2017,IRL,satellite,62067.466106306994,298
2016,CPV,terrestrial,43326.499057036854,33
2017,COM,satellite,135934.64877208127,220
2021,LVA,satellite,63140.30476803669,111
2023,MCO,dynamic,37064.28465536837,153
2017,AUT,satellite,4800.001701556864,64
2017,PNG,satellite,184225.19702134305,103
2017,PER,satellite,264415.8142313894,154
2024,MNE,terrestrial,42573.873729591556,128
2020,AGO,terrestrial,29648.3430771363,62
2020,CIV,terrestrial,1376.871278514008,14
2017,BFA,satellite,1410.4676731700008,58
2023,KNA,dynamic,1029923.3635444226,536
2016,GNQ,terrestrial,17957.3752073304,59
2022,FIN,satellite,71489.45216845855,634
2020,UKR,terrestrial,444291.1042670556,448
2024,BMU,satellite,3569020.672206974,269
2022,MMR,satellite,23344.679063570336,216
2021,UZB,dynamic,7.648190194824441,1
2018,GRD,satellite,512.6809752339115,7
2016,COK,terrestrial,498736.46397499135,376
2017,BHR,satellite,94592.76458315493,319
2021,GEO,satellite,16987.205891158006,57
