year,vessel_class,registry_type,length_bin,emissions_co2_mt,distance_travelled_nm,vessel_hours,n_unique_vessels
2020,other_not_fishing,no_registry,25-50m,51791.899,18104.1218,304201.472,65
2020,other_not_fishing,no_registry,50-75m,163442.145,109893.328,954533.056,207
2020,other_not_fishing,no_registry,75-100m,169671.427,152060.414,964388.154,183
2020,other_not_fishing,other_registry,100-125m,56022.5228,89593.1039,233809.289,36
2020,other_not_fishing,other_registry,125-150m,62470.172,107786.686,168640.809,24
2020,other_not_fishing,other_registry,150-175m,34973.41,27601.9335,31975.8358,5
2020,other_not_fishing,other_registry,175-200m,5769.00625,559.60753,34203.2161,6
2020,other_not_fishing,other_registry,200-225m,2979.36242,5.22236482,17568.5186,2
2020,other_not_fishing,other_registry,25-50m,19304.4668,11293.4705,112309.262,20
2020,other_not_fishing,other_registry,50-75m,57054.1956,33334.8339,331703.87,59
2020,other_not_fishing,other_registry,75-100m,106170.347,101646.628,572803.194,83
2020,other_purse_seines,imo,0-25m,3068.56855,163381.855,54734.6469,18
2020,other_purse_seines,imo,25-50m,21637.1035,367861.273,114807.977,34
2020,other_purse_seines,imo,50-75m,11860.242,99550.5418,28482.5581,7
2020,other_purse_seines,no_registry,25-50m,13288.8468,141825.149,36172.6547,10
2020,other_purse_seines,other_registry,0-25m,604.319517,40160.7502,15291.44,7
2020,other_purse_seines,other_registry,25-50m,24079.5008,295530.6,100188.776,24
2020,other_purse_seines,other_registry,50-75m,1437.63866,23816.551,4433.41778,1
2020,other_seines,imo,0-25m,35671.6628,339436.202,673371.127,105
2020,other_seines,imo,25-50m,4175.17149,20763.4171,25804.1178,3
2020,other_seines,no_registry,0-25m,137.779319,1208.14921,6666.71444,2
2020,other_seines,no_registry,25-50m,576.720839,1957.13189,7295.20278,1
2020,other_seines,other_registry,0-25m,19049.4939,198944.481,374229.114,61
2020,other_seines,other_registry,25-50m,2390.72211,13343.6026,16409.5389,2
2020,passenger,imo,0-25m,9442775.61,11550155,17427530,10770
2020,passenger,imo,100-125m,1728007.42,4674170.61,1097438.54,157
2020,passenger,imo,125-150m,1372386.49,2692290.13,457985.302,64
2020,passenger,imo,150-175m,1858730.05,3047437.33,459262.333,60
2020,passenger,imo,175-200m,911292.03,1486373.37,242134.852,32
2020,passenger,imo,200-225m,539834.766,670230.677,138631.908,18
2020,passenger,imo,225m+,4207041.98,3335268.39,756006.671,93
2020,passenger,imo,25-50m,6716303.8,13803726.6,10586702.4,2405
2020,passenger,imo,50-75m,3622914.22,9128510.8,5185460.2,838
2020,passenger,imo,75-100m,2185193.34,5927867.83,2186078.02,318
2020,passenger,no_registry,0-25m,66611448.6,81236863.4,122634221,100808
2020,passenger,no_registry,100-125m,1167735.64,2974027.99,881045.206,209
2020,passenger,no_registry,125-150m,511751.478,937568.337,234424.082,51
2020,passenger,no_registry,150-175m,382554.284,577798.566,89392.2031,16
2020,passenger,no_registry,175-200m,162774.56,193583.575,55335.0119,13
2020,passenger,no_registry,200-225m,179944.137,161260.758,50619.7203,12
2020,passenger,no_registry,225m+,537629.204,359787.024,113291.569,22
2020,passenger,no_registry,25-50m,31096083.7,42970074.8,47108691.9,16525
2020,passenger,no_registry,50-75m,4407938.3,7658361.23,5782269.87,1865
2020,passenger,no_registry,75-100m,1458907.54,4023253.36,1575614,388
2020,passenger,other_registry,0-25m,4673442.06,5773024.09,8573341.55,5228
2020,passenger,other_registry,100-125m,564723.504,1507587.7,427020.241,65
2020,passenger,other_registry,125-150m,757629.437,1817109.01,303234.596,47
2020,passenger,other_registry,150-175m,710930.08,1103938.3,157075.153,20
2020,passenger,other_registry,175-200m,656481.876,1057636.53,141799.432,18
2020,passenger,other_registry,200-225m,77209.1553,86985.4941,25334.7625,3
2020,passenger,other_registry,225m+,1663516.64,1450497.54,291432.633,36
2020,passenger,other_registry,25-50m,3636643.21,7107524.75,5691075.1,1247
2020,passenger,other_registry,50-75m,1439771.26,3362167.23,2042610.09,341
2020,passenger,other_registry,75-100m,960530.769,2809248.35,993734.878,138
2020,patrol_vessel,imo,0-25m,17168.1854,106726.06,106267.285,55
2020,patrol_vessel,imo,100-125m,33816.2419,140400.311,47287.0931,21
2020,patrol_vessel,imo,125-150m,5473.1213,23592.5492,3573.26278,3
2020,patrol_vessel,imo,175-200m,10.4398256,119.879827,20.7497222,1
2020,patrol_vessel,imo,25-50m,93383.8971,824388.513,537930.116,114
2020,patrol_vessel,imo,50-75m,61672.9717,467207.974,240516.73,89
2020,patrol_vessel,imo,75-100m,74444.8261,527195.556,196211.667,64
2020,patrol_vessel,no_registry,0-25m,150050.171,845342.441,933927.604,717
2020,patrol_vessel,no_registry,100-125m,131117.603,768168.293,213289.006,200
2020,patrol_vessel,no_registry,125-150m,23591.8207,129993.261,35617.2456,26
2020,patrol_vessel,no_registry,150-175m,10206.2389,41006.8574,12517.0769,11
2020,patrol_vessel,no_registry,25-50m,527889.612,3284367.98,3193254.29,1246
2020,patrol_vessel,no_registry,50-75m,121455.028,987115.348,526005.331,344
2020,patrol_vessel,no_registry,75-100m,116412.169,832556.455,344158.941,248
2020,patrol_vessel,other_registry,0-25m,8771.45605,49311.3617,52766.9459,23
2020,patrol_vessel,other_registry,100-125m,7600.84377,38046.4805,16297.7644,10
2020,patrol_vessel,other_registry,125-150m,2146.93283,9300.79018,5596.3375,3
2020,patrol_vessel,other_registry,150-175m,3255.91807,9186.81378,1815.90083,1
2020,patrol_vessel,other_registry,25-50m,33427.5621,282433.54,192298.676,51
2020,patrol_vessel,other_registry,50-75m,34713.2212,339740.623,144288.437,55
2020,patrol_vessel,other_registry,75-100m,24623.7323,170927.668,80981.305,33
2020,pole_and_line,imo,0-25m,79250.9713,803585.121,1004541.62,279
2020,pole_and_line,imo,25-50m,13422.4912,371800.235,105370.081,40
2020,pole_and_line,imo,50-75m,37545.4231,610093.055,95151.15,12
2020,pole_and_line,no_registry,0-25m,41774.6054,414080.199,267603.905,247
2020,pole_and_line,no_registry,25-50m,16434.7142,283274.19,82688.2533,72
2020,pole_and_line,no_registry,50-75m,123.030751,2713.07897,1076.52722,4
2020,pole_and_line,other_registry,0-25m,47684.538,450373.325,549093.175,155
2020,pole_and_line,other_registry,25-50m,10898.2951,253248.213,75313.7036,27
2020,pole_and_line,other_registry,50-75m,15330.5942,286324.108,43261.3544,6
2020,pots_and_traps,imo,0-25m,51012.6543,1105200.35,1896799.88,612
2020,pots_and_traps,imo,25-50m,38278.1703,506880.687,232378.511,53
2020,pots_and_traps,imo,50-75m,3257.29887,10534.0439,6827.67167,1
2020,pots_and_traps,no_registry,0-25m,57725.3115,1304503.51,1356940.48,1004
2020,pots_and_traps,no_registry,25-50m,22155.3853,76986.1269,72172.9503,86
2020,pots_and_traps,other_registry,0-25m,24086.8405,558029.075,940373.447,333
2020,pots_and_traps,other_registry,25-50m,20790.6339,276400.511,124731.549,27
2020,research,imo,0-25m,3707.05043,23341.7542,19160.9031,5
2020,research,imo,25-50m,11652.0113,75569.5473,61072.1578,12
2020,research,imo,50-75m,19800.2735,116205.544,89770.7133,12
2020,research,imo,75-100m,6543.14832,49307.9956,24532.3819,3
2020,research,no_registry,0-25m,69.935327,1313.08474,1078.15861,2
2020,research,no_registry,25-50m,7210.76421,45101.7176,38024.1572,6
2020,research,no_registry,50-75m,1789.46043,20246.484,5582.39083,1
2020,research,other_registry,0-25m,328.32374,29249.47,9548.85694,2
2020,research,other_registry,25-50m,7328.18228,29269.3138,47383.3394,6
2020,research,other_registry,50-75m,19967.5475,136333.167,80417.4306,10
2020,research,other_registry,75-100m,2667.6194,9306.27451,8783.81,1
2020,seismic_vessel,imo,0-25m,6125.84963,35698.7841,38545.4908,5
2020,seismic_vessel,imo,100-125m,185626.639,816802.586,342306.047,51
2020,seismic_vessel,imo,125-150m,62662.8933,215761.954,91612.8822,13
2020,seismic_vessel,imo,150-175m,24363.2375,75119.4248,36215.3731,5
2020,seismic_vessel,imo,175-200m,18399.7625,55081.4282,8196.45,1
2020,seismic_vessel,imo,200-225m,4124.59154,17421.9132,7609.77278,1
2020,seismic_vessel,imo,25-50m,147038.209,977386.633,803309.081,133
2020,seismic_vessel,imo,50-75m,303430.357,2324517.35,1170881.02,181
2020,seismic_vessel,imo,75-100m,383474.66,2131947.61,947598.611,150
2020,seismic_vessel,no_registry,0-25m,5021.18468,27558.7117,35719.3361,5
2020,seismic_vessel,no_registry,100-125m,18510.7142,95052.2018,56167.3694,14
2020,seismic_vessel,no_registry,125-150m,26338.9326,84785.614,51194.78,12
2020,seismic_vessel,no_registry,150-175m,3475.51384,12024.0081,7461.32722,2
2020,seismic_vessel,no_registry,175-200m,93.6515357,103.41497,470.557222,1
2020,seismic_vessel,no_registry,25-50m,137577.507,811744.602,761481.185,171
2020,seismic_vessel,no_registry,50-75m,74329.3715,548027.555,297953.428,74
2020,seismic_vessel,no_registry,75-100m,105235.58,623240.683,298120.334,69
2020,seismic_vessel,other_registry,0-25m,2456.35197,7701.21787,13722.7,2
2020,seismic_vessel,other_registry,100-125m,81998.9446,456180.224,145335.305,20
2020,seismic_vessel,other_registry,125-150m,35483.4171,122644.35,40508.9833,5
2020,seismic_vessel,other_registry,150-175m,14506.6802,53328.2165,12478.0347,2
2020,seismic_vessel,other_registry,175-200m,13615.5177,44024.308,5832.25611,1
2020,seismic_vessel,other_registry,25-50m,73480.2078,467608.694,411877.461,71
2020,seismic_vessel,other_registry,50-75m,135448.319,1048256.54,512455.875,81
2020,seismic_vessel,other_registry,75-100m,126158.012,732574.974,337562.663,51
2020,set_gillnets,imo,0-25m,54468.5348,2610661.39,1723597.21,779
2020,set_gillnets,imo,25-50m,1356.95356,60532.2534,25328.3783,8
2020,set_gillnets,imo,50-75m,5.23608175,244.313778,170.969167,2
2020,set_gillnets,imo,75-100m,19.0340866,771.7122,616.782778,2
2020,set_gillnets,no_registry,0-25m,120226.739,2646792.61,2382180.42,2544
2020,set_gillnets,no_registry,25-50m,200131.595,727855.642,663124.741,579
2020,set_gillnets,no_registry,50-75m,4.77347485,53.2939897,10.7497222,1
2020,set_gillnets,other_registry,0-25m,19642.675,1116706.15,723989.527,355
2020,set_gillnets,other_registry,25-50m,366.796827,22509.3653,7584.15917,3
2020,set_gillnets,other_registry,50-75m,85.6332751,5972.50792,3004.54361,2
2020,set_gillnets,other_registry,75-100m,18.5984914,2370.94024,611.645556,1
2020,set_longlines,imo,0-25m,37518.3424,936800.575,834148.489,154
2020,set_longlines,imo,25-50m,149272.275,2094174.57,832331.333,130
2020,set_longlines,imo,50-75m,101981.78,997742.471,310317.114,46
2020,set_longlines,no_registry,0-25m,11233.9627,249151.774,179615.476,77
2020,set_longlines,no_registry,25-50m,8824.48785,137689.621,64272.8182,34
2020,set_longlines,other_registry,0-25m,27694.008,617788.702,479401.468,85
2020,set_longlines,other_registry,100-125m,15.3831209,616.463308,318.805278,1
2020,set_longlines,other_registry,25-50m,55930.6116,849801.411,326918.923,50
2020,set_longlines,other_registry,50-75m,40198.023,440783.226,134752.187,19
2020,set_longlines,other_registry,75-100m,15.7045814,550.96170300000006,255.275278,1
2020,specialized_reefer,imo,100-125m,621068.123,2173371.34,530461.219,76
2020,specialized_reefer,imo,125-150m,1033750.23,2599994.1,515943.356,67
2020,specialized_reefer,imo,150-175m,243002.085,390842.943,92966.6833,12
2020,specialized_reefer,imo,25-50m,46347.2069,384725.478,84084.7258,21
2020,specialized_reefer,imo,50-75m,159484.743,914778.038,266821.855,52
2020,specialized_reefer,imo,75-100m,404537.037,1918732.25,536767.656,77
2020,specialized_reefer,no_registry,100-125m,398.582016,722.900372,187.9475,1
2020,specialized_reefer,no_registry,125-150m,1369.83915,1826.92155,591.865556,1
2020,specialized_reefer,no_registry,150-175m,1129.8272,2964.65888,288.073889,1
2020,specialized_reefer,no_registry,25-50m,5917.60495,38029.9706,8570.74917,3
2020,specialized_reefer,no_registry,75-100m,1899.74347,8128.35103,2498.08889,3
2020,specialized_reefer,other_registry,100-125m,529935.451,1729016.2,426334.225,59
2020,specialized_reefer,other_registry,125-150m,573846.124,1477151,286105.528,38
2020,specialized_reefer,other_registry,150-175m,106507.561,193264.934,41541.8425,9
2020,specialized_reefer,other_registry,25-50m,21023.4299,156314.773,34717.94,11
2020,specialized_reefer,other_registry,50-75m,108115.208,564522.063,185338.017,33
2020,specialized_reefer,other_registry,75-100m,186403.825,887026.937,269822.947,40
2020,squid_jigger,imo,0-25m,20934.4191,399891.665,358781.969,145
2020,squid_jigger,imo,125-150m,4288.84747,19225.808,4706.58778,1
2020,squid_jigger,imo,25-50m,161800.126,2247259.37,1120112.61,317
2020,squid_jigger,imo,50-75m,728311.726,6721965.77,2149736.3,405
2020,squid_jigger,imo,75-100m,25118.136,275933.437,59203.9106,10
2020,squid_jigger,no_registry,0-25m,13453.0761,261114.11,191436.38,223
2020,squid_jigger,no_registry,25-50m,38499.1444,454466.555,304958.666,245
2020,squid_jigger,no_registry,50-75m,34939.7744,294209.069,131709.773,104
2020,squid_jigger,no_registry,75-100m,218.499314,3112.90822,531.173333,2
2020,squid_jigger,other_registry,0-25m,8100.04683,175227.93,142906.141,76
2020,squid_jigger,other_registry,25-50m,89674.9305,1227692.22,607745.661,173
2020,squid_jigger,other_registry,50-75m,286187.046,2691064.57,858265.997,167
2020,squid_jigger,other_registry,75-100m,13809.7536,148512.464,31278.8878,5
2020,supply_vessel,imo,0-25m,20326.5231,93203.9413,119158.41,26
2020,supply_vessel,imo,100-125m,111859.017,460816.329,301804.449,40
2020,supply_vessel,imo,125-150m,7829.79999,23573.7676,16569.3758,3
2020,supply_vessel,imo,150-175m,4577.52953,14980.0883,8783.9575,1
2020,supply_vessel,imo,200-225m,1417.93259,16.168766,8784.63556,1
2020,supply_vessel,imo,25-50m,827848.84,6900003.98,3945593,669
2020,supply_vessel,imo,50-75m,769005.879,5184266.37,3050223.47,464
2020,supply_vessel,imo,75-100m,1113684.35,5381378.37,3267831.96,439
2020,supply_vessel,no_registry,0-25m,69621.9116,544993.278,377428.882,112
2020,supply_vessel,no_registry,100-125m,23423.8384,92001.9918,64682.2269,14
2020,supply_vessel,no_registry,125-150m,6459.60405,19120.0802,11133.3131,2
2020,supply_vessel,no_registry,25-50m,1061267.91,8449546.57,5065742.41,1192
2020,supply_vessel,no_registry,50-75m,191677.842,1270309.41,830655.279,174
2020,supply_vessel,no_registry,75-100m,215084.814,1034251.37,726576.467,123
2020,supply_vessel,other_registry,0-25m,6983.5638,45121.102,38159.2991,12
2020,supply_vessel,other_registry,100-125m,27826.5065,145543.109,73642.3931,9
2020,supply_vessel,other_registry,125-150m,5522.5042,20758.3507,11417.8572,2
2020,supply_vessel,other_registry,25-50m,387637.349,3263108.43,1837276.84,326
2020,supply_vessel,other_registry,50-75m,330611.158,2108006.91,1352422.48,210
2020,supply_vessel,other_registry,75-100m,613686.932,2979000.46,1767327.02,233
2020,tanker.chemical,imo,0-25m,14249.0251,46974.8525,11970.0075,2
2020,tanker.chemical,imo,100-125m,4299855.36,19472877.5,4109220.47,559
2020,tanker.chemical,imo,125-150m,4746935.3,16692936.2,3189388.3,434
2020,tanker.chemical,imo,150-175m,5929025.3,18355545,2929219.27,395
2020,tanker.chemical,imo,175-200m,13299593.6,35602474.7,5818896.74,755
2020,tanker.chemical,imo,200-225m,1426576.14,3498845.66,584141.848,82
2020,tanker.chemical,imo,225m+,705691.112,1273369.84,200622.618,31
2020,tanker.chemical,imo,25-50m,53704.7409,231372.825,50576.0794,8
2020,tanker.chemical,imo,50-75m,641520.841,4042096.54,937148.953,120
2020,tanker.chemical,imo,75-100m,1183203.25,6892918.81,1604567.64,224
2020,tanker.chemical,no_registry,100-125m,1909381.83,6960305.21,2058172.98,431
2020,tanker.chemical,no_registry,125-150m,934724.642,2798255.88,540120.118,98
2020,tanker.chemical,no_registry,150-175m,2253484.33,6569244.51,1053363.42,178
2020,tanker.chemical,no_registry,175-200m,4141036,11218428.2,1787010.19,260
2020,tanker.chemical,no_registry,200-225m,949386.566,2282479.1,396770.829,71
2020,tanker.chemical,no_registry,225m+,275842.8,586866.735,101022.266,21
2020,tanker.chemical,no_registry,25-50m,110310.083,276235.504,155206.544,39
2020,tanker.chemical,no_registry,50-75m,803124.674,3892807.25,1149570.13,204
2020,tanker.chemical,no_registry,75-100m,991165.216,4249869.46,1409116.84,261
2020,tanker.chemical,other_registry,100-125m,2056105.57,9170106.85,1960083.7,271
2020,tanker.chemical,other_registry,125-150m,2225105.39,7716588.47,1457399,199
2020,tanker.chemical,other_registry,150-175m,2984473.83,9199752.77,1460206.68,205
2020,tanker.chemical,other_registry,175-200m,6944650.29,18994579.4,3025704.87,392
2020,tanker.chemical,other_registry,200-225m,545972.983,1338362.8,229749.131,32
2020,tanker.chemical,other_registry,225m+,347860.448,772238.425,112842.066,16
2020,tanker.chemical,other_registry,25-50m,110715,423330.568,88080.4533,12
2020,tanker.chemical,other_registry,50-75m,335094.738,2016736.34,478074.695,61
2020,tanker.chemical,other_registry,75-100m,584208.979,3439084.33,784546.451,108
2020,tanker.liquefied_gas,imo,100-125m,847837,3593021.23,677018.39,93
2020,tanker.liquefied_gas,imo,125-150m,478126.543,1859839.68,338936.677,47
2020,tanker.liquefied_gas,imo,150-175m,1301168.76,4249836.48,627631.744,82
2020,tanker.liquefied_gas,imo,175-200m,1215320.44,3457862.15,485396.107,62
2020,tanker.liquefied_gas,imo,200-225m,1998128.14,4838866.01,536658.749,69
2020,tanker.liquefied_gas,imo,225m+,27778910.6,36981241.5,3372506.92,432
2020,tanker.liquefied_gas,imo,25-50m,9911.57703,46017.7316,8220.79611,1
2020,tanker.liquefied_gas,imo,50-75m,394267.664,1551185.07,370002.533,45
2020,tanker.liquefied_gas,imo,75-100m,451081.444,1770594.72,392389.738,53
2020,tanker.liquefied_gas,no_registry,100-125m,147693.139,593683.07,111162.962,25
2020,tanker.liquefied_gas,no_registry,125-150m,71012.4301,239671.762,46346.9781,12
2020,tanker.liquefied_gas,no_registry,150-175m,172015.584,496455.261,95038.5608,17
2020,tanker.liquefied_gas,no_registry,175-200m,451808.904,1050797.27,136013.791,23
2020,tanker.liquefied_gas,no_registry,200-225m,675610.81,1523353.72,164029.014,24
2020,tanker.liquefied_gas,no_registry,225m+,6043161.43,8652084.99,788400.098,126
2020,tanker.liquefied_gas,no_registry,25-50m,1757.63835,3603.00966,1862.08167,3
2020,tanker.liquefied_gas,no_registry,50-75m,128215.738,461356.875,129974.897,53
2020,tanker.liquefied_gas,no_registry,75-100m,142229.451,407426.321,127594.398,29
2020,tanker.liquefied_gas,other_registry,100-125m,549814.36,2119323.43,444150.839,61
2020,tanker.liquefied_gas,other_registry,125-150m,386473.102,1471680.76,251067.059,35
2020,tanker.liquefied_gas,other_registry,150-175m,722831.366,2428488.55,374269.363,51
2020,tanker.liquefied_gas,other_registry,175-200m,546055.04,1617262.01,232081.861,29
2020,tanker.liquefied_gas,other_registry,200-225m,976422.953,2306450.93,285212.713,38
2020,tanker.liquefied_gas,other_registry,225m+,12738226,16841018.2,1536458.94,196
2020,tanker.liquefied_gas,other_registry,25-50m,11223.0321,4830.6917,10138.8183,2
2020,tanker.liquefied_gas,other_registry,50-75m,280334.052,1127998.68,235500.177,32
2020,tanker.liquefied_gas,other_registry,75-100m,200312.964,625147.057,183645.305,24
2020,tanker.oil,imo,0-25m,3031.56354,25542.7573,9559.9675,6
2020,tanker.oil,imo,100-125m,3134532.19,8680517.4,2842335.12,437
2020,tanker.oil,imo,125-150m,1854018.47,4443694.61,1482051.47,255
