ssvid,flag,main_engine_power_kw,tonnage_gt,length_m,design_speed_betz_2011_knots,registries_listed,ship_name_registry,ship_name_ais,callsign_registry,callsign_ais,imo_registry,imo_ais,active_hours,on_fishing_list_best,vessel_class,vessel_class_source,avg_aux_boiler_power_berth_kw,avg_aux_boiler_power_anchored_kw,avg_aux_boiler_power_maneuvering_kw,avg_aux_boiler_power_sea_kw,avg_aux_engine_power_berth_kw,avg_aux_engine_power_anchored_kw,avg_aux_engine_power_maneuvering_kw,avg_aux_engine_power_sea_kw,main_engine_power_imo_table_81,design_speed_knots
422206900,IRN,27033.82421875,163660,291.0829162597656,13.483209758517656,IMO,HUGE,HUGE,EPJE5,EPJE5,9357183,9357183,1528.4305194444444,FALSE,tanker,gfw_research.vi_rf_ssvid_v20240501,4139,484.8,467.8,188,2498.6,1710.5,2080.5,1716.4,21236.71,15.691
249237000,MLT,5381.6611328125,9699,136.88075256347656,14.819885176724396,IMO,NORDICAKI,NORDICAKI,9HA4163,9HA4163,9505974,9505974,16955.09055555556,FALSE,tanker,gfw_research.vi_rf_ssvid_v20240501,1112.5,236.1,222.5,21,486.1,455,546.5,481.1,4181.45,13.449
563972000,SGP,7710.39990234375,10105,181.62832641601562,15.547545050336382,IMO,NORGASCONCEPTION,CORALFURCATA,9V8221,9V8221,9378307,9378307,55116.587965145845,FALSE,tanker,gfw_research.vi_rf_ssvid_v20240501,1112.5,236.1,222.5,21,486.1,455,546.5,481.1,4181.45,13.449
405000024,BGD,1822.1041259765625,8672,71.36959075927734,13.69090088980561,IMO,BANGLARJYOTI,BANGLARJYOTI,S2BJ,S2BJ,8508943,8508943,26347.34147222224,FALSE,tanker,gfw_research.vi_rf_ssvid_v20240501,1112.5,236.1,222.5,21,486.1,455,546.5,481.1,4181.45,13.449
636018671,LBR,11471.8095703125,65420.71484375,240.98818969726562,16.168288520222784,NA,NA,LEVANTINESEA,NA,D5QV4,NA,9815616,34178.60048944446,FALSE,tanker,gfw_research.vi_rf_ssvid_v20240501,3594,375.8,358.8,156,1690.6,830.5,1344.5,908.4,13041.38,15.063
538010018,MHL,16784.115234375,111291.125,274.72515869140625,15.891842114686742,NA,NA,ADVANTAGEVISION,NA,V7A5475,NA,9933559,9887.476111111111,FALSE,tanker,gfw_research.vi_rf_ssvid_v20240501,3899,436.8,419.8,164,1818.6,878.5,1296.5,1060.4,20318.47,15.659
636013351,LBR,26763.935546875,78845,291.0829162597656,17.912754850344434,IMO,GLADIATOR,GLADIATOR,A8MJ5,A8MJ5,9378864,9378864,76982.22160199782,FALSE,tanker,gfw_research.vi_rf_ssvid_v20240501,3674,391.8,374.8,164,1818.6,878.5,1296.5,1060.4,15947.62,15.479
228391700,FRA,26995.970703125,102177.3203125,291.0829162597656,16.7160013852265,NA,NA,ADVENTURE,NA,FMMI,NA,9870159,23511.48565833333,FALSE,tanker,gfw_research.vi_rf_ssvid_v20240501,3674,391.8,374.8,164,1818.6,878.5,1296.5,1060.4,15947.62,15.479
537985089,MHL,7390.1708984375,77636,216.5137481689453,15.532014144387773,IMO,RIDGEBURYMARYSELENA,RIDGEBURYMARYSELENA,V7FA2,V7FA2,9296391,NA,636.8863888888889,FALSE,tanker,gfw_research.vi_rf_ssvid_v20240501,3674,391.8,374.8,164,1818.6,878.5,1296.5,1060.4,15947.62,15.479
334017000,HND,12049.5244140625,78006.2109375,218.58021545410156,16.115393081943164,NA,NA,FTISLAND,NA,HQAI6,NA,9166675,6532.801063888889,FALSE,tanker,gfw_research.vi_rf_ssvid_v20240501,3674,391.8,374.8,164,1818.6,878.5,1296.5,1060.4,15947.62,15.479
626143000,GAB,13053.6181640625,99941.9765625,281.893310546875,15.927703207007895,NA,NA,SIMBA,NA,TRAD8,NA,9233234,11327.756235634439,FALSE,tanker,gfw_research.vi_rf_ssvid_v20240501,3674,391.8,374.8,164,1818.6,878.5,1296.5,1060.4,15947.62,15.479
314619000,BRB,7470.125,34485.96484375,192.56781005859375,15.497786607180942,NA,NA,LADYSARAH,NA,8PBJ3,NA,9155626,8097.792326019723,FALSE,tanker,gfw_research.vi_rf_ssvid_v20240501,2131.5,312.8,295.8,147,844.6,704.5,1106,773.4,10517.33,14.928
710074100,BRA,4154.73046875,37283,150.1920928955078,14.715672921252164,IMO,PIRAJUI,PIRAJUI,PPRS,PPRS,8617079,8617079,30822.552777777782,FALSE,tanker,gfw_research.vi_rf_ssvid_v20240501,2131.5,312.8,295.8,147,844.6,704.5,1106,773.4,10517.33,14.928
538004215,MHL,10396.0859375,40865,238.7521209716797,16.16837882867836,IMO,POLARUNICORN,POLARUNICORN,V7VU5,V7VU5,9334569,9334569,70851.56494306137,FALSE,tanker,gfw_research.vi_rf_ssvid_v20240501,2131.5,312.8,295.8,147,844.6,704.5,1106,773.4,10517.33,14.928
657194900,NGA,2350.03173828125,2675.28515625,48.2967414855957,13.766967175206604,NA,NA,WARAMI10,NA,5OLA,NA,9749673,21889.49633960166,FALSE,tug,gfw_research.vi_rf_ssvid_v20240501,0,0,0,0,100,80,210,80,1086,11.9
533130391,MYS,3262.503173828125,2922,74.65331268310547,14.07270121594863,IMO,UOSDISCOVERY,UOSDISCOVERY,9WNI4,9WNI4,9435088,9435088,7334.417777777778,FALSE,tug,gfw_research.vi_rf_ssvid_v20240501,0,0,0,0,100,80,210,80,1086,11.9
210194000,CYP,833.19036865234375,1374.73876953125,45.73727035522461,13.238881426727566,NA,NA,REDSNAPPER,NA,5BSR5,NA,9387011,12568.6860843725,FALSE,tug,gfw_research.vi_rf_ssvid_v20240501,0,0,0,0,100,80,210,80,1086,11.9
375506000,VCT,1114.7762451171875,1092,42.59324264526367,13.328060132715917,IMO,ZAKHERFORCE,ZAKHERFORCE,J8B4395,J8B4395,9549889,9549889,37122.09071057,FALSE,tug,gfw_research.vi_rf_ssvid_v20240501,0,0,0,0,100,80,210,80,1086,11.9
566939000,SGP,2774.202880859375,1926,65.74024200439453,13.897232215970845,IMO,RAWABI10,RAWABI10,9V6362,9V6362,9678214,9678214,2297.9855555555555,FALSE,tug,gfw_research.vi_rf_ssvid_v20240501,0,0,0,0,100,80,210,80,1086,11.9
352001386,PAN,11722.982421875,51196.73046875,210.6725616455078,16.35964361917695,NA,NA,EPICSERENITY,NA,3E2140,NA,9935442,13481.925531575007,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,260,260,240,0,240,400,1100,410,9748,14.4
413534650,CHN,16159.5126953125,46485.36328125,231.77757263183594,17.348237164689017,NA,NA,ZHONGCHANG168,NA,BPHA6,NA,9082764,3934.4536111111097,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,260,260,240,0,240,400,1100,410,9748,14.4
440544000,KOR,7572.64501953125,38637,175.44081115722656,15.525942420452072,IMO,EVERYOUNG,EVERYOUNG,DSOD4,DSOD4,9080649,9080649,6465.846666666666,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,260,260,240,0,240,400,1100,410,9748,14.4
247015300,ITA,10262.671875,40562,211.21852111816406,16.140109715964936,IMO,ROSALIADAMATO,ROSALIADAMATO,IBSQ,IBSQ,9225201,9225201,48785.43916666665,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,260,260,240,0,240,400,1100,410,9748,14.4
319122200,CYM,10792.9677734375,43158,171.87887573242188,16.239913094714097,IMO,SONGAGRAIN,STARBIANCA,ZGGW2,ZGGW2,9370769,9370769,39347.52945580472,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,260,260,240,0,240,400,1100,410,9748,14.4
229604000,MLT,10421.4130859375,38891,214.41600036621094,16.188074104649125,IMO,SEAWIND,SEAWIND,9HA3440,9HA3440,9303144,9303144,54844.742742536946,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,260,260,240,0,240,400,1100,410,9748,14.4
538003107,MHL,10236.4287109375,40198,221.1711883544922,16.13651929106216,IMO,ECOANGO,ECOANGO,V7OL3,V7OL3,9349306,9349306,49718.90499999996,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,260,260,240,0,240,400,1100,410,9748,14.4
477900700,HKG,9583.64453125,34590,210.87144470214844,16.01391815528461,IMO,PACIFICCONSTANT,PACIFICCONSTANT,VRPD6,VRPD6,9712888,9712888,47623.7516628514,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,260,260,240,0,240,400,1100,410,9748,14.4
440943000,KOR,2072.184326171875,34311,124.23855590820312,14.175547416161558,IMO,TCTHOPE,TCTHOPE,DSPG5,DSPG5,8024260,8024260,1730.1125000000002,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,260,260,240,0,240,400,1100,410,9748,14.4
432758000,JPN,16183.490234375,48034,233.91683959960938,17.317899524338056,IMO,MAIZURUBENTEN,MAIZURUBENTEN,7JHF,7JHF,9554195,9554195,85618.36767286666,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,260,260,240,0,240,400,1100,410,9748,14.4
636020676,LBR,9682.9130859375,36018.51171875,221.0265655517578,16.03095451039272,NA,NA,BBGLEADER,NA,5LAD9,NA,9704843,16833.685947494174,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,260,260,240,0,240,400,1100,410,9748,14.4
636021024,LBR,10166.5234375,41181.1640625,220.82676696777344,16.11426714698529,NA,NA,MOUNTATHOS,NA,5LBW5,NA,9672040,9597.57855586861,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,260,260,240,0,240,400,1100,410,9748,14.4
311000877,BHS,10125.1376953125,34762.99609375,180.68751525878906,16.145044229749924,NA,NA,AFRICANWREN,NA,C6EF2,NA,9852705,29400.243475194457,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,260,260,240,0,240,400,1100,410,9748,14.4
304550000,DEU,15577.81640625,41074,242.61618041992188,17.339931362123952,IMO,JANNAS,ALANA,V2GZ7,V2YA9,9473315,9172583,23191.765591666666,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,260,260,240,0,240,400,1100,410,9748,14.4
636020573,LBR,12654.1181640625,41630.28515625,230.1195831298828,16.67074284188898,NA,NA,EVANGELISTRIA,NA,D5ZV2,NA,9383857,15243.071798993897,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,260,260,240,0,240,400,1100,410,9748,14.4
235102467,GBR,8173.4365234375,35872,190.39794921875,15.668454115401,IMO,SADLERSWELLS,SADLERSWELLS,2HCI5,2HCI5,9698329,9698329,50672.465861256664,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,260,260,240,0,240,400,1100,410,9748,14.4
636019646,LBR,11656.2587890625,43447.984375,236.51681518554688,16.427376789216446,NA,NA,CAPEKORI,NA,D5VL8,NA,9271559,28886.965709662498,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,260,260,240,0,240,400,1100,410,9748,14.4
538007473,MHL,8042.13818359375,36336,172.2971954345703,15.636607341445172,IMO,COMMONHORIZON,COMMONHORIZON,V7PL8,V7PL8,9693202,9693202,42486.377357602214,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,260,260,240,0,240,400,1100,410,9748,14.4
636015816,LBR,9715.125,43025,233.92044067382812,16.00275762493125,IMO,SUDETY,SUDETY,D5CZ4,D5CZ4,9582518,9582518,58923.77082514029,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,260,260,240,0,240,400,1100,410,9748,14.4
538007522,MHL,10920.4697265625,43473,228.1651153564453,16.26539108578523,IMO,MONDIALIRIS,MONDIALIRIS,V7AA8,V7AA8,9801201,9801201,24665.378679899448,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,260,260,240,0,240,400,1100,410,9748,14.4
269085000,CHE,11741.607421875,51147,223.54237365722656,16.363874284255818,IMO,DIAVOLEZZA,DIAVOLEZZA,HBFF,HBFF,9694933,9694933,52764.03705573663,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,260,260,240,0,240,400,1100,410,9748,14.4
538004367,MHL,10116.888671875,40485,219.61944580078125,16.107383113496308,IMO,MOONGLOBE,MOONGLOBE,V7WQ4,V7WQ4,9294111,9294111,68287.29463843525,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,260,260,240,0,240,400,1100,410,9748,14.4
354825000,PAN,11785.142578125,41662,241.02548217773438,16.475011217118023,IMO,LAKEDAHLIA,CHRISTINAOCEAN,3FQR6,3EYJ3,9391969,9188623,66088.30426670697,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,260,260,240,0,240,400,1100,410,9748,14.4
538007067,MHL,9885.0537109375,43028,215.7041473388672,16.040299410282305,IMO,ULTRAPUMA,ULTRAPUMA,V7LY7,V7LY7,9758399,9758399,46983.804224702224,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,260,260,240,0,240,400,1100,410,9748,14.4
577506000,VUT,1574.6590576171875,4368.822265625,116.20769500732422,13.538919457443097,NA,NA,MYREYHAN,NA,YJXB4,NA,9006459,9458.05632361111,FALSE,cargo.general,gfw_research.cargo_subtypes_v20241001,110,110,100,0,240,130,490,180,3150,12.7
273151300,RUS,1731.6448974609375,4991,114.52229309082031,13.600685912227847,IMO,DYURSO,DYURSO,UEUK,UEUK,9083196,9083196,28981.449114866686,FALSE,cargo.general,gfw_research.cargo_subtypes_v20241001,110,110,100,0,240,130,490,180,3150,12.7
273455500,RUS,3023.44970703125,4110,122.74320220947266,14.00928242139624,IMO,YAMAL,YAMAL,UBEB,UBEB,8887296,8887296,14016.34222222222,FALSE,cargo.general,gfw_research.cargo_subtypes_v20241001,110,110,100,0,240,130,490,180,3150,12.7
304598000,ATG,6043.44775390625,3992,122.8525390625,14.998444742679304,IMO,CARIBELEGEND,CARIBELEGEND,V2ST,V2ST,9061289,9061289,71822.61622421113,FALSE,cargo.general,gfw_research.cargo_subtypes_v20241001,110,110,100,0,240,130,490,180,3150,12.7
236236000,GIB,4539.05517578125,3999,88.10562896728516,14.504986283511167,IMO,NAVIGATOR,NAVIGATOR,ZDGD9,ZDGD9,9121871,9121871,4034.395833333335,FALSE,cargo.general,gfw_research.cargo_subtypes_v20241001,110,110,100,0,240,130,490,180,3150,12.7
305318000,ATG,2848.9482421875,5699.2685546875,121.501708984375,13.973863082972699,NA,NA,NORWIND,NA,V2DR8,NA,9171371,22016.99833333333,FALSE,cargo.general,gfw_research.cargo_subtypes_v20241001,110,110,100,0,240,130,490,180,3150,12.7
236696000,GIB,6019.59912109375,3862,92.56138610839844,14.98997055111965,IMO,HELENA,HELENA,ZDPV9,ZDPV9,9183491,9183491,26978.034244371684,FALSE,cargo.general,gfw_research.cargo_subtypes_v20241001,110,110,100,0,240,130,490,180,3150,12.7
273318380,RUS,1643.7025146484375,5587,118.27595520019531,13.582210733032728,IMO,KARELIS52,KARELIS52,UBME9,UBME9,9433690,9433690,12938.693611111108,FALSE,cargo.general,gfw_research.cargo_subtypes_v20241001,110,110,100,0,240,130,490,180,3150,12.7
667002142,SLE,12629.8251953125,74678.46875,196.12274169921875,16.231655995115972,NA,NA,SKIPPERPLANET,NA,9LU2945,NA,9060730,523.2986536111111,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,260,260,240,0,240,400,1100,410,16741,14.5
538008225,MHL,16296.86328125,100932.734375,273.58489990234375,16.11541968957343,NA,NA,PACIFICNORTH,NA,V7A2106,NA,9604196,32372.649053362777,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,260,260,240,0,240,400,1100,410,16741,14.5
538005281,MHL,11190.1142578125,90085,248.43031311035156,15.8970726069254,IMO,PANTAGRUEL,PANTAGRUEL,V7CL4,V7CL4,9274903,9274903,40919.738611111105,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,260,260,240,0,240,400,1100,410,16741,14.5
636018599,LBR,11515.181640625,64049.015625,247.42774963378906,16.18901705638719,NA,NA,AQUAKATIE,NA,D5QL9,NA,9313412,33537.7658142447,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,260,260,240,0,240,400,1100,410,16741,14.5
636022249,LBR,13441.94921875,63302.93359375,236.6949462890625,16.515258453703932,NA,NA,BADGER,NA,5LHW4,NA,9708980,11128.991266666677,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,260,260,240,0,240,400,1100,410,16741,14.5
518771000,COK,19628.544921875,160890,291.858154296875,14.38548429193418,IMO,STELLARHERMES,STELLARHERMES,E5U2718,E5U2718,9060326,9060326,19049.61527777778,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,260,260,240,0,240,400,1100,410,20094,14.6
563003600,SGP,15660.259765625,107407,257.51788330078125,15.937049620934214,IMO,FOMENTO1,FOMENTO1,9V5170,9V5170,9736729,9736729,49025.88619058418,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,260,260,240,0,240,400,1100,410,20094,14.6
477528400,HKG,48746.7265625,78646.46875,261.87054443359375,20.63466166578636,NA,NA,SEASPANADONIS,NA,VRTF4,NA,9468293,23586.32397756249,FALSE,cargo.container,gfw_research.cargo_subtypes_v20241001,590,580,550,0,1100,1400,2800,1450,52566,24.6
477345900,HKG,50430.01953125,77093.5703125,291.858154296875,21.02362875493715,NA,NA,COSCOPLANET,NA,VRSU6,NA,9795660,26760.484088888894,FALSE,cargo.container,gfw_research.cargo_subtypes_v20241001,590,580,550,0,1100,1400,2800,1450,52566,24.6
235070188,GBR,43557.19921875,67702.953125,291.5583190917969,21.066157368361583,NA,NA,APLTOKYO,NA,2BXJ9,NA,9332872,10666.174166666664,FALSE,cargo.container,gfw_research.cargo_subtypes_v20241001,590,580,550,0,1100,1400,2800,1450,52566,24.6
211738000,DEU,50444.30078125,69132,262.2250671386719,21.955428453630844,IMO;REV,MONTESARMIENTO,MONTESARMIENTO,DCLH2,DCLH2,9283227,9283227,42991.44333333333,FALSE,cargo.container,gfw_research.cargo_subtypes_v20241001,590,580,550,0,1100,1400,2800,1450,52566,24.6
236625000,GIB,18705.521484375,40306,238.50164794921875,18.070837341584365,IMO,MAREARCTICUM,MAREARCTICUM,ZDKY3,ZDKY3,9213284,9213284,23685.074999999993,FALSE,cargo.container,gfw_research.cargo_subtypes_v20241001,480,480,430,0,1100,1350,2500,1400,34559,23.1
218857000,DEU,14233.060546875,41225,205.20794677734375,17.03286705588545,IMO,JPOVOLANS,JPOVOLANS,DGQB2,DGQB2,9430777,9430777,16941.537500000002,FALSE,cargo.container,gfw_research.cargo_subtypes_v20241001,480,480,430,0,1100,1350,2500,1400,34559,23.1
563190600,SGP,15510.7265625,37531.19921875,171.69024658203125,17.399215025458922,NA,NA,VIKINGORCA,NA,9V8920,NA,9555254,4975.756944444444,FALSE,cargo.container,gfw_research.cargo_subtypes_v20241001,480,480,430,0,1100,1350,2500,1400,34559,23.1
247170500,ITA,8690.287109375,40594,153.00328063964844,15.781879292173056,IMO,JOLLYARANCIONE,JOLLYARANCIONE,IBYU,IBYU,7361180,7361180,16532.91638888889,FALSE,cargo.container,gfw_research.cargo_subtypes_v20241001,480,480,430,0,1100,1350,2500,1400,34559,23.1
538005817,MHL,45436.59375,54214,291.3326110839844,22.744781209901625,IMO,AUGUSTAKONTOR,AUGUSTAKONTOR,V7HG7,V7HG7,9287900,9287900,18101.736111111113,FALSE,cargo.container,gfw_research.cargo_subtypes_v20241001,480,480,430,0,1100,1350,2500,1400,34559,23.1
477947600,HKG,50479.6640625,40447,249.81521606445312,25.31413992104236,IMO;REV,COSCODURBAN,COSCODURBAN,VRKR5,VRKR5,9484297,9484297,79839.71050972024,FALSE,cargo.container,gfw_research.cargo_subtypes_v20241001,480,480,430,0,1100,1350,2500,1400,34559,23.1
636016204,LBR,45677.0859375,53453,251.7032470703125,22.869501275812176,IMO,KOWLOONBAY,KOWLOONBAY,D5EZ6,D5EZ6,9280861,9280861,63932.90569092249,FALSE,cargo.container,gfw_research.cargo_subtypes_v20241001,480,480,430,0,1100,1350,2500,1400,34559,23.1
636021011,LBR,41696.09375,46591.5546875,252.19439697265625,22.7403155706631,NA,NA,MSCRINI3,NA,5LBU8,NA,9419644,15974.20256111111,FALSE,cargo.container,gfw_research.cargo_subtypes_v20241001,480,480,430,0,1100,1350,2500,1400,34559,23.1
538009601,MHL,24720.751953125,49747.9921875,243.99024963378906,19.008281304921496,NA,NA,CELSIUSNAIROBI,NA,V7A4943,NA,9238791,15299.037551111122,FALSE,cargo.container,gfw_research.cargo_subtypes_v20241001,480,480,430,0,1100,1350,2500,1400,34559,23.1
414333000,CHN,10111.5263671875,40952,204.57958984375,16.103257779878952,IMO,RENJIAN19,RENJIAN19,BQOJ,BQOJ,9280809,9280809,40918.09057944443,FALSE,cargo.container,gfw_research.cargo_subtypes_v20241001,480,480,430,0,1100,1350,2500,1400,34559,23.1
422019000,IRN,1024.2872314453125,1151,57.547584533691406,13.298758687937456,IMO,KASHANI4,KASHANI4,EQUG,EQUG,9075606,9075606,22558.19061051139,FALSE,cargo.general,gfw_research.cargo_subtypes_v20241001,0,0,0,0,90,50,180,60,1454,11.1
271043732,TUR,2562.522216796875,3120,95.126129150390625,13.843883751428555,IMO,KNIDOSM,KNIDOSM,TCNX7,TCNX7,8500056,8500056,19951.575277777778,FALSE,cargo.general,gfw_research.cargo_subtypes_v20241001,0,0,0,0,90,50,180,60,1454,11.1
566791000,SGP,1345.1602783203125,1179.036376953125,52.30534362792969,13.407021614284382,NA,NA,BOURBONBUSSARAKHAM,NA,9V7361,NA,9619074,5164.409905555554,FALSE,cargo.general,gfw_research.cargo_subtypes_v20241001,0,0,0,0,90,50,180,60,1454,11.1
511100662,PLW,1595.2401123046875,2044.13671875,53.74150085449219,13.505814421558552,NA,NA,SEABULKNEBRASKA,NA,T8A3849,NA,9203071,649.1864222222223,FALSE,cargo.general,gfw_research.cargo_subtypes_v20241001,0,0,0,0,90,50,180,60,1454,11.1
276826000,EST,846.51629638671875,1486.8935546875,50.086273193359375,13.245500805304578,NA,NA,AGOT,NA,ESGW,NA,7700594,14249.949897777777,FALSE,cargo.general,gfw_research.cargo_subtypes_v20241001,0,0,0,0,90,50,180,60,1454,11.1
533132909,MYS,1981.05517578125,5986.76416015625,48.022857666015625,13.697832579710248,NA,NA,BRIDGEWATER130,NA,9M3207,NA,9555395,1209.8166666666666,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,70,70,60,0,110,180,500,190,1796,11.8
306117000,CUW,4483.9,5100,117.1,14.49703934562,CARRIER;CORR;ICCAT;ICCAT2;IMO;NEAFC;SPRFMO;WCPFC;WCPFC2,SIERRALAUREL,SIERRALAUREL,PJBQ,PJBQ,9163403,9163403,24785.935986159995,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,70,70,60,0,110,180,500,190,1796,11.8
248827000,MLT,7088.99365234375,17928,155.44679260253906,15.370315294922273,IMO;REV,NIN,NIN,9HSW6,9HSW6,9211547,9211547,28586.398611111123,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,70,70,60,0,110,180,500,190,5941,13.8
215580000,MLT,7103.384765625,19908,160.19227600097656,15.378510823254516,IMO,NIHATM,NIHATM,9HA2759,9HA2759,9185815,9185815,17022.163888888885,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,70,70,60,0,110,180,500,190,5941,13.8
373764000,PAN,5587.056640625,15888,153.64944458007812,14.922363539676937,IMO,STELIAS,STELIAS,H9ZL,H9ZL,9138692,9138692,30183.231944444447,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,70,70,60,0,110,180,500,190,5941,13.8
565080000,SGP,8418.1923828125,19885,213.5811004638672,15.752494406104072,IMO,IVSKINGBIRD,IVSKINGBIRD,9V2898,9V2898,9336787,9336787,48476.639514885544,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,70,70,60,0,110,180,500,190,5941,13.8
354213000,PAN,8534.6904296875,19828,190.32301330566406,15.78574307733921,IMO,ORIENTHOPE,ORIENTHOPE,HOGT,HOGT,9385166,9385166,51747.14643900335,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,70,70,60,0,110,180,500,190,5941,13.8
574005270,VNM,6150,11573,145.5,15.0686262591,IMO;KOR,CARP,CARP,XVIZ7,XVIZ7,9263136,9263136,18877.98988083417,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,70,70,60,0,110,180,500,190,5941,13.8
370714000,PAN,8089.57421875,17025,188.57803344726562,15.660931457210742,IMO,POAVOSAWISDOM,POAVOSAWISDOM,3FKE4,3FKE4,9515644,9515644,59440.50911922638,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,70,70,60,0,110,180,500,190,5941,13.8
352001540,PAN,5848.84130859375,14889.939453125,140.75341796875,14.99424205676493,NA,NA,XINGGUANG11,NA,3E2545,NA,8740979,7433.262638611111,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,70,70,60,0,110,180,500,190,5941,13.8
248303000,PAN,9351.83203125,17018,199.10885620117188,16.02994037126733,IMO,AKTEAR,AKTEAR,9HA2309,9HA2309,9554171,9554171,62925.108305027235,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,70,70,60,0,110,180,500,190,5941,13.8
518998779,COK,5845.298828125,18717.21484375,169.5723419189453,15.014167642257549,NA,NA,LEONIDAS1,NA,E5U4759,NA,9294123,4609.918055555556,FALSE,tanker,gfw_research.vi_rf_ssvid_v20240501,1884,272.3,255.3,142.5,656,484.4,671.1,517.3,7254.59,14.52
351084000,PAN,14377.1875,28049,213.9556427001953,17.301445914841878,IMO,BITUATLANTIC,BITUATLANTIC,H9UJ,H9UJ,9382085,9382085,32118.77342136583,FALSE,tanker,gfw_research.vi_rf_ssvid_v20240501,1884,272.3,255.3,142.5,656,484.4,671.1,517.3,7534.07,14.486
